ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,29,2,2023-11-09,Georgetown,@,Temple,REG (Non-Conf),W 68-45,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
2,30,3,2023-11-12,Georgetown,,Brown,REG (Non-Conf),L 43-45,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
3,31,4,2023-11-17,Georgetown,,FDU,REG (Non-Conf),W 60-45,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
4,32,8,2023-12-03,Georgetown,@,Northwestern,REG (Non-Conf),W 82-58,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
5,33,9,2023-12-05,Georgetown,@,Colgate,REG (Non-Conf),W 61-40,,4,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,1,0,0,0,0,0.3,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
6,34,15,2024-01-07,Georgetown,,Connecticut,REG (Conf),L 55-83,,3,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,0,1,1,0,0,0,0,0,2,1.3,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
7,35,17,2024-01-17,Georgetown,@,Providence,REG (Conf),W 73-71,,11,3,4,.750,3,4,.750,0,0,,1.125,0,0,0,0,0,0,0,0,0,0,9,7.4,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
8,36,18,2024-01-20,Georgetown,,Xavier,REG (Conf),W 77-49,,16,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,1,1,0,-1.8,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
9,37,19,2024-01-24,Georgetown,,Creighton,REG (Conf),L 72-77,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
10,38,20,2024-01-28,Georgetown,@,St. John's (NY),REG (Conf),L 56-57,,16,2,3,.667,1,2,.500,1,1,1.000,.833,0,0,0,0,0,0,1,0,0,1,5,4.3,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
11,39,21,2024-01-31,Georgetown,@,Seton Hall,REG (Conf),L 54-71,,7,1,3,.333,1,2,.500,0,1,.000,.500,0,0,0,0,0,0,0,0,0,1,3,0.9,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
12,40,23,2024-02-07,Georgetown,@,Marquette,REG (Conf),L 38-52,,6,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
13,41,25,2024-02-13,Georgetown,,Villanova,REG (Conf),L 47-62,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
14,42,26,2024-02-16,Georgetown,@,Connecticut,REG (Conf),L 44-85,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
15,43,29,2024-03-02,Georgetown,@,Xavier,REG (Conf),W 66-46,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
16,44,30,2024-03-08,Georgetown,N,Xavier,CTOURN,W 62-40,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
17,45,33,2024-03-11,Georgetown,N,Connecticut,CTOURN,L 42-78,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Modesti McConnell,https://www.sports-reference.com/cbb/players/modesti-mcconnell-1.html,georgetown,2023-24
