ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,14,2,2023-11-12,Bryant,@,Seton Hall,REG (Non-Conf),L 45-73,,4,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Jessica Berens,https://www.sports-reference.com/cbb/players/jessica-berens-1.html,bryant,2023-24
2,15,3,2023-11-14,Bryant,@,Stonehill,REG (Non-Conf),W 69-49,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jessica Berens,https://www.sports-reference.com/cbb/players/jessica-berens-1.html,bryant,2023-24
3,16,6,2023-11-24,Bryant,@,Florida International,REG (Non-Conf),L 59-88,,6,0,1,.000,0,0,0,1,.000,.000,0,0,1,2,3,0,0,0,1,0,0,-0.4,Jessica Berens,https://www.sports-reference.com/cbb/players/jessica-berens-1.html,bryant,2023-24
4,17,11,2023-12-13,Bryant,,Fisher College,REG (Non-Conf),W 93-20,,12,0,1,.000,0,0,0,1,.000,.000,0,0,1,1,2,2,0,0,0,0,0,1.7,Jessica Berens,https://www.sports-reference.com/cbb/players/jessica-berens-1.html,bryant,2023-24
5,18,13,2023-12-30,Bryant,,Bridgewater St.,REG (Non-Conf),W 98-68,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jessica Berens,https://www.sports-reference.com/cbb/players/jessica-berens-1.html,bryant,2023-24
6,19,15,2024-01-06,Bryant,,UMBC,REG (Conf),L 63-64,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jessica Berens,https://www.sports-reference.com/cbb/players/jessica-berens-1.html,bryant,2023-24
7,20,29,2024-03-02,Bryant,@,NJIT,REG (Conf),L 38-64,,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,0,0,1,0,0,2,2.4,Jessica Berens,https://www.sports-reference.com/cbb/players/jessica-berens-1.html,bryant,2023-24
