ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,82,1,2024-11-04,North Texas,,Alcorn State,REG (Non-Conf),W 84-65,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
2,83,2,2024-11-07,North Texas,,Texas Southern,REG (Non-Conf),W 78-54,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,1,0,-0.1,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
3,84,3,2024-11-12,North Texas,@,Oregon,REG (Non-Conf),L 35-66,,3,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
4,85,6,2024-11-24,North Texas,@,Houston,REG (Non-Conf),W 69-53,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
5,86,8,2024-12-04,North Texas,,Tennessee State,REG (Non-Conf),W 83-65,,4,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
6,87,9,2024-12-07,North Texas,,Southern Illinois,REG (Non-Conf),W 87-54,,4,0,0,,0,0,,0,0,,,0,0,1,0,1,0,1,0,0,1,0,1.3,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
7,88,12,2024-12-21,North Texas,,Chicago State,REG (Non-Conf),W 83-57,,4,0,2,.000,0,0,,0,2,.000,.000,0,0,1,1,2,1,0,0,0,0,0,0.3,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
8,89,14,2025-01-01,North Texas,,Tulsa,REG (Conf),W 84-78,,9,0,2,.000,0,0,,0,2,.000,.000,0,0,0,2,2,1,0,0,1,0,0,-1.1,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
9,90,15,2025-01-04,North Texas,@,Memphis,REG (Conf),W 73-71,,1,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
10,91,16,2025-01-08,North Texas,@,Tulane,REG (Conf),L 62-65,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,1,0,1,0,0,0,0,0,0,0.0,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
11,92,19,2025-01-18,North Texas,,Wichita State,REG (Conf),W 80-58,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
12,93,25,2025-02-12,North Texas,,Memphis,REG (Conf),W 97-57,,3,2,3,.667,0,1,.000,2,2,1.000,.667,0,0,0,1,1,0,0,0,0,0,4,3.0,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
13,94,27,2025-02-22,North Texas,@,East Carolina,REG (Conf),W 75-73 (2OT),,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
14,95,28,2025-02-26,North Texas,,Charlotte,REG (Conf),W 67-58,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
15,96,29,2025-03-01,North Texas,,UAB,REG (Conf),W 77-56,,7,1,5,.200,0,2,.000,1,3,.333,.200,0,0,1,1,2,0,0,0,0,1,2,-0.5,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
16,97,33,2025-03-24,North Texas,,UT Arlington,WNIT,W 78-67,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
17,98,34,2025-03-27,North Texas,@,Troy,WNIT,L 86-88 (OT),,1,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Amaya Brannon,https://www.sports-reference.com/cbb/players/amaya-brannon-1.html,north-texas,2024-25
