ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,24,3,2023-11-13,Holy Cross,,UMass Lowell,REG (Non-Conf),W 51-41,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,2,1,3,0,0,0,0,0,0,1.0,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
2,25,6,2023-11-29,Holy Cross,@,Stonehill,REG (Non-Conf),W 59-32,,16,0,0,,0,0,,0,0,,,0,0,0,1,1,0,2,0,0,0,0,2.3,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
3,26,8,2023-12-07,Holy Cross,,Connecticut Col.,REG (Non-Conf),W 80-39,,24,3,3,1.000,0,0,,3,3,1.000,1.000,0,0,0,4,4,3,2,0,1,0,6,9.4,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
4,27,9,2023-12-10,Holy Cross,@,Quinnipiac,REG (Non-Conf),L 63-66,,11,2,2,1.000,1,1,1.000,1,1,1.000,1.250,0,0,1,3,4,0,0,0,1,2,5,4.2,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
5,28,10,2023-12-17,Holy Cross,,Northeastern,REG (Non-Conf),W 65-41,,8,0,1,.000,0,0,,0,1,.000,.000,0,0,1,1,2,0,0,0,1,0,0,-0.7,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
6,29,13,2024-01-06,Holy Cross,,Army,REG (Conf),W 67-52,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
7,30,16,2024-01-17,Holy Cross,@,Lafayette,REG (Conf),W 80-57,,6,0,1,.000,0,0,,0,1,.000,.000,0,0,1,1,2,0,0,0,1,1,0,-1.1,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
8,31,17,2024-01-20,Holy Cross,@,Loyola (MD),REG (Conf),W 71-51,,5,0,2,.000,0,0,,0,2,.000,.000,0,0,0,0,0,1,0,0,0,0,0,-0.7,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
9,32,21,2024-02-03,Holy Cross,,Loyola (MD),REG (Conf),L 47-60,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
10,33,24,2024-02-17,Holy Cross,@,Army,REG (Conf),L 43-58,,3,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
11,34,33,2024-03-21,Holy Cross,N,UT Martin,FIRST-FOUR,W 72-45,,6,1,2,.500,0,0,,1,2,.500,.500,0,0,0,0,0,0,0,0,0,1,2,0.6,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
12,35,34,2024-03-23,Holy Cross,@,Iowa,ROUND-64,L 65-91,,3,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Lauren Huber,https://www.sports-reference.com/cbb/players/lauren-huber-2.html,holy-cross,2023-24
