ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,2,16,2022-01-13,Valparaiso,@,Illinois State,REG (Conf),L 49-65,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Katie Beyer,https://www.sports-reference.com/cbb/players/katie-beyer-1.html,valparaiso,2021-22
2,3,22,2022-02-06,Valparaiso,@,Northern Iowa,REG (Conf),L 38-68,,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,Katie Beyer,https://www.sports-reference.com/cbb/players/katie-beyer-1.html,valparaiso,2021-22
3,4,28,2022-03-03,Valparaiso,,Missouri State,REG (Conf),L 46-66,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Katie Beyer,https://www.sports-reference.com/cbb/players/katie-beyer-1.html,valparaiso,2021-22
4,5,29,2022-03-05,Valparaiso,,Southern Illinois,REG (Conf),W 67-54,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Katie Beyer,https://www.sports-reference.com/cbb/players/katie-beyer-1.html,valparaiso,2021-22
5,6,30,2022-03-11,Valparaiso,@,Northern Iowa,CTOURN,L 39-63,,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3,Katie Beyer,https://www.sports-reference.com/cbb/players/katie-beyer-1.html,valparaiso,2021-22
