ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2024-11-17,Illinois State,,Le Moyne,REG (Non-Conf),W 71-55,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
2,2,6,2024-11-30,Illinois State,N,High Point,REG (Non-Conf),W 70-49,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
3,3,8,2024-12-05,Illinois State,,St. Francis (IL),REG (Non-Conf),W 110-60,,10,1,3,.333,0,1,.000,1,2,.500,.333,0,0,0,1,1,1,0,1,2,0,2,0.0,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
4,4,9,2024-12-08,Illinois State,@,Marquette,REG (Non-Conf),L 57-78,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
5,5,10,2024-12-15,Illinois State,@,Chicago State,REG (Non-Conf),W 79-52,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
6,6,14,2025-01-04,Illinois State,,Evansville,REG (Conf),W 79-55,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
7,7,17,2025-01-17,Illinois State,@,Valparaiso,REG (Conf),W 79-65,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
8,8,19,2025-01-26,Illinois State,,Bradley,REG (Conf),W 74-58,,1,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
9,9,20,2025-01-31,Illinois State,,Southern Illinois,REG (Conf),W 78-60,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
10,10,25,2025-02-15,Illinois State,@,Evansville,REG (Conf),W 73-53,,2,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
11,11,29,2025-03-01,Illinois State,,Valparaiso,REG (Conf),W 90-68,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
12,12,30,2025-03-06,Illinois State,@,Missouri State,REG (Conf),L 47-72,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
13,13,32,2025-03-13,Illinois State,N,Southern Illinois,CTOURN,W 88-48,,5,0,0,,0,0,,0,0,,,0,0,0,1,1,2,0,0,0,0,0,1.7,Morgan Bruno,https://www.sports-reference.com/cbb/players/morgan-bruno-1.html,illinois-state,2024-25
