ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-06,Alabama State,@,Alabama,REG (Non-Conf),L 39-93,,3,0,0,,0,0,,0,0,,,0,0,1,0,1,0,0,0,1,0,0,-0.3,Summer Hicks,https://www.sports-reference.com/cbb/players/summer-hicks-1.html,alabama-state,2023-24
2,2,4,2023-11-15,Alabama State,@,Oklahoma,REG (Non-Conf),L 46-92,,6,0,3,.000,0,0,,0,3,.000,.000,0,0,0,1,1,0,0,0,2,0,0,-3.8,Summer Hicks,https://www.sports-reference.com/cbb/players/summer-hicks-1.html,alabama-state,2023-24
3,3,5,2023-11-18,Alabama State,@,Samford,REG (Non-Conf),L 47-69,,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,1,0,2,0.7,Summer Hicks,https://www.sports-reference.com/cbb/players/summer-hicks-1.html,alabama-state,2023-24
4,4,6,2023-11-20,Alabama State,@,Vanderbilt,REG (Non-Conf),L 42-88,,5,0,3,.000,0,0,,0,3,.000,.000,0,0,1,0,1,0,0,0,0,1,0,-1.8,Summer Hicks,https://www.sports-reference.com/cbb/players/summer-hicks-1.html,alabama-state,2023-24
5,5,9,2023-12-17,Alabama State,@,DePaul,REG (Non-Conf),L 69-98,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Summer Hicks,https://www.sports-reference.com/cbb/players/summer-hicks-1.html,alabama-state,2023-24
6,6,10,2023-12-20,Alabama State,@,Florida State,REG (Non-Conf),L 45-110,,10,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,2,0,2,0,0,0,0,3,2,1.9,Summer Hicks,https://www.sports-reference.com/cbb/players/summer-hicks-1.html,alabama-state,2023-24
7,7,11,2023-12-28,Alabama State,@,Miami (FL),REG (Non-Conf),L 36-81,,5,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,1,0,-0.1,Summer Hicks,https://www.sports-reference.com/cbb/players/summer-hicks-1.html,alabama-state,2023-24
8,8,13,2024-01-08,Alabama State,@,Arkansas–Pine Bluff,REG (Conf),L 52-85,,5,0,0,,0,0,,0,0,,,0,0,0,1,1,0,1,0,2,0,0,-0.7,Summer Hicks,https://www.sports-reference.com/cbb/players/summer-hicks-1.html,alabama-state,2023-24
9,9,23,2024-02-17,Alabama State,,Arkansas–Pine Bluff,REG (Conf),L 47-70,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Summer Hicks,https://www.sports-reference.com/cbb/players/summer-hicks-1.html,alabama-state,2023-24
10,10,26,2024-02-26,Alabama State,@,Bethune-Cookman,REG (Conf),L 43-84,,8,0,3,.000,0,1,.000,0,2,.000,.000,0,0,1,0,1,0,0,0,2,0,0,-3.4,Summer Hicks,https://www.sports-reference.com/cbb/players/summer-hicks-1.html,alabama-state,2023-24
