ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,21,3,2024-11-13,Texas State,@,TCU,REG (Non-Conf),L 31-90,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
2,22,4,2024-11-18,Texas State,,Sul Ross St.,REG (Non-Conf),W 99-65,,22,4,5,.800,0,0,,4,5,.800,.800,1,2,.500,1,3,4,0,0,0,2,1,9,5.9,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
3,23,5,2024-11-22,Texas State,,Stephen F. Austin,REG (Non-Conf),L 60-79,,18,1,2,.500,0,0,,1,2,.500,.500,0,2,.000,2,2,4,0,1,0,1,0,2,2.2,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
4,24,6,2024-11-30,Texas State,@,Texas–Rio Grande Valley,REG (Non-Conf),W 68-59,,19,2,3,.667,0,0,,2,3,.667,.667,4,6,.667,0,1,1,1,0,0,0,4,8,5.3,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
5,25,7,2024-12-04,Texas State,@,Tarleton State,REG (Non-Conf),W 71-59,,25,3,6,.500,0,1,.000,3,5,.600,.500,6,10,.600,1,2,3,0,0,0,2,3,12,5.5,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
6,26,8,2024-12-08,Texas State,,North Texas-Dallas,REG (Non-Conf),W 88-42,,12,3,5,.600,0,0,,3,5,.600,.600,3,3,1.000,1,1,2,1,0,0,2,1,9,6.0,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
7,27,9,2024-12-15,Texas State,@,Denver,REG (Non-Conf),W 63-60,,13,0,1,.000,0,0,,0,1,.000,.000,0,0,,2,2,4,1,0,0,2,0,0,0.0,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
8,28,10,2024-12-21,Texas State,,UTSA,REG (Non-Conf),L 54-70,,19,0,2,.000,0,1,.000,0,1,.000,.000,1,2,.500,0,0,0,2,1,1,2,0,1,0.3,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
9,29,11,2024-12-29,Texas State,@,Marshall,REG (Conf),W 60-49,,6,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,,1,0,1,0,0,0,1,0,2,0.7,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
10,30,12,2025-01-02,Texas State,,Georgia State,REG (Conf),L 51-59,,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
11,31,13,2025-01-04,Texas State,,James Madison,REG (Conf),L 60-81,,12,1,2,.500,0,0,,1,2,.500,.500,0,0,,1,0,1,0,0,0,1,1,2,0.3,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
12,32,14,2025-01-08,Texas State,,Arkansas State,REG (Conf),L 50-66,,8,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
13,33,15,2025-01-11,Texas State,,South Alabama,REG (Conf),W 65-54,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
14,34,16,2025-01-15,Texas State,@,Georgia Southern,REG (Conf),L 62-69,,11,1,3,.333,0,0,,1,3,.333,.333,0,0,,1,2,3,1,0,1,1,0,2,2.0,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
15,35,17,2025-01-18,Texas State,@,Old Dominion,REG (Conf),W 65-60,,4,0,0,,0,0,,0,0,,,3,4,.750,1,0,1,0,0,0,0,0,3,3.3,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
16,36,18,2025-01-23,Texas State,,Troy,REG (Conf),L 58-105,,12,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,0,1,1,0,0,0,0,0,0.7,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
17,37,20,2025-01-30,Texas State,@,Southern Mississippi,REG (Conf),L 46-52,,5,0,0,,0,0,,0,0,,,0,0,,0,1,1,1,0,0,1,2,0,-0.8,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
18,38,21,2025-02-01,Texas State,@,Louisiana–Monroe,REG (Conf),W 67-64,,8,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,2,0,0,-2.0,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
19,39,22,2025-02-05,Texas State,,Coastal Carolina,REG (Conf),L 60-68,,2,1,1,1.000,0,0,,1,1,1.000,1.000,1,1,1.000,1,0,1,0,0,0,1,0,3,2.4,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
20,40,23,2025-02-08,Texas State,,Western Michigan,REG (Non-Conf),L 50-59,,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
21,41,24,2025-02-12,Texas State,@,Louisiana,REG (Conf),L 54-71,,23,0,0,,0,0,,0,0,,,0,0,,2,3,5,0,0,0,1,1,0,0.9,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
22,42,25,2025-02-15,Texas State,@,Arkansas State,REG (Conf),L 62-72,,6,0,1,.000,0,0,,0,1,.000,.000,2,2,1.000,0,2,2,0,0,0,1,0,2,0.9,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
23,43,26,2025-02-19,Texas State,,Louisiana,REG (Conf),W 69-58,,10,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,2,2,0.9,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
24,44,27,2025-02-22,Texas State,,Southern Mississippi,REG (Conf),W 62-57,,5,0,0,,0,0,,0,0,,,0,0,,0,2,2,0,0,0,1,0,0,-0.4,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
25,45,28,2025-02-26,Texas State,@,Troy,REG (Conf),L 66-86,,6,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,1,0,0,1,0,2,1.4,Taleiyah Gibbs,https://www.sports-reference.com/cbb/players/taleiyah-gibbs-1.html,texas-state,2024-25
