player_sr_link,player_name,school,season,pos,games,games_started,mp,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,ast_pct,tov_pct,usg_pct
https://www.sports-reference.com/cbb/players/regan-bolton-1.html,Regan Bolton,mcneese-state,2019-20,G,28,21,833,.523,.740,.119,12.0,14.2,19.6
https://www.sports-reference.com/cbb/players/damilola-balogun-1.html,Damilola Balogun,mcneese-state,2019-20,F,29,29,819,.518,.018,.309,8.9,17.2,22.6
https://www.sports-reference.com/cbb/players/sky-jasper-1.html,Sky Jasper,mcneese-state,2019-20,G,24,24,647,.388,.004,.204,9.2,15.1,23.1
https://www.sports-reference.com/cbb/players/breashlee-jones-1.html,Bre'Ashlee Jones,mcneese-state,2019-20,F,23,23,595,.463,.023,.567,11.3,22.2,23.1
https://www.sports-reference.com/cbb/players/shaela-gardner-1.html,Shaela Gardner,mcneese-state,2019-20,G,26,7,586,.424,.615,.132,10.0,23.6,20.3
https://www.sports-reference.com/cbb/players/kyla-hamilton-1.html,Kyla Hamilton,mcneese-state,2019-20,G,29,8,528,.445,.194,.309,29.5,33.4,22.3
https://www.sports-reference.com/cbb/players/rayah-haynes-1.html,Rayah Haynes,mcneese-state,2019-20,G,23,21,516,.433,.385,.287,22.9,36.9,20.9
https://www.sports-reference.com/cbb/players/lizzy-ratcliff-1.html,Lizzy Ratcliff,mcneese-state,2019-20,G,28,4,351,.426,.379,.211,8.1,22.3,18.8
https://www.sports-reference.com/cbb/players/divine-tanks-1.html,Divine Tanks,mcneese-state,2019-20,F,22,0,338,.371,.008,.426,5.3,17.5,27.4
https://www.sports-reference.com/cbb/players/callie-maddox-1.html,Callie Maddox,mcneese-state,2019-20,G,15,8,297,.527,.407,.407,15.2,17.7,27.1
https://www.sports-reference.com/cbb/players/delilah-van-campen-1.html,Delilah Van Campen,mcneese-state,2019-20,F,21,0,189,.472,.000,.486,4.9,33.6,17.8
https://www.sports-reference.com/cbb/players/jahquell-robinson-1.html,Jahquell Robinson,mcneese-state,2019-20,G,13,0,95,.300,.125,.750,19.7,40.9,19.0
https://www.sports-reference.com/cbb/players/maia-robinson-1.html,Maia Robinson,mcneese-state,2019-20,F-C,1,0,0,,,,,,
