ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-05,Cleveland State,@,Ohio State,REG (Non-Conf),L 69-104,,7,0,0,,0,0,,0,0,,,0,0,0,1,1,1,0,0,0,0,0,1.0,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
2,2,2,2024-11-09,Cleveland State,@,Chicago State,REG (Non-Conf),W 111-67,,12,0,1,.000,0,1,.000,0,0,,.000,0,0,1,1,2,1,2,0,1,0,0,2.0,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
3,3,3,2024-11-12,Cleveland State,,Bowling Green,REG (Non-Conf),W 75-68,,20,0,1,.000,0,1,.000,0,0,,.000,0,0,0,2,2,0,1,0,0,2,0,0.1,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
4,4,4,2024-11-16,Cleveland State,@,Akron,REG (Non-Conf),L 74-85,*,19,1,2,.500,1,2,.500,0,0,,.750,0,0,0,2,2,0,1,0,0,4,3,2.0,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
5,5,5,2024-11-23,Cleveland State,,Ohio Dominican,REG (Non-Conf),W 94-52,*,12,0,1,.000,0,1,.000,0,0,,.000,0,0,0,3,3,1,0,0,0,3,0,-0.3,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
6,6,6,2024-11-29,Cleveland State,N,Louisiana,REG (Non-Conf),W 60-42,,5,0,0,,0,0,,0,0,,,0,0,0,2,2,0,0,0,0,1,0,0.2,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
7,7,7,2024-11-30,Cleveland State,N,Lamar,REG (Non-Conf),W 79-52,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
8,8,9,2024-12-07,Cleveland State,,IU Indy,REG (Conf),W 82-49,,10,0,1,.000,0,1,.000,0,0,,.000,0,0,1,2,3,0,1,0,1,1,0,0.2,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
9,9,11,2024-12-16,Cleveland State,@,Wright State,REG (Conf),W 85-71,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,2,0,0,-2.0,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
10,10,12,2024-12-19,Cleveland State,N,Morgan State,REG (Non-Conf),W 56-39,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
11,11,13,2024-12-21,Cleveland State,N,P.R.–Mayaguez,REG (Non-Conf),W 93-31,,12,3,5,.600,3,5,.600,0,0,,.900,0,0,1,0,1,0,1,0,1,0,9,7.4,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
12,12,18,2025-01-15,Cleveland State,@,Robert Morris,REG (Conf),W 74-53,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
13,13,19,2025-01-18,Cleveland State,@,IU Indy,REG (Conf),W 61-39,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1.0,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
14,14,20,2025-01-23,Cleveland State,,Youngstown State,REG (Conf),W 67-53,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
15,15,21,2025-01-25,Cleveland State,,Ohio Christian,REG (Non-Conf),W 107-46,,21,2,6,.333,1,5,.200,1,1,1.000,.417,0,0,0,3,3,2,2,0,1,3,5,3.7,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
16,16,22,2025-01-30,Cleveland State,@,Green Bay,REG (Conf),L 52-66,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,1,0,0,0,0,1.3,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
17,17,25,2025-02-08,Cleveland State,,Oakland,REG (Conf),W 79-58,,6,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
18,18,29,2025-02-22,Cleveland State,,Robert Morris,REG (Conf),W 85-53,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
19,19,30,2025-02-26,Cleveland State,,Wright State,REG (Conf),W 81-46,,4,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Sarah Hurley,https://www.sports-reference.com/cbb/players/sarah-hurley-1.html,cleveland-state,2024-25
