ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,12,5,2024-11-23,Cleveland State,,Ohio Dominican,REG (Non-Conf),W 94-52,,4,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,0,0,0,0,0,0,0,0,2,1.7,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
2,13,6,2024-11-29,Cleveland State,N,Louisiana,REG (Non-Conf),W 60-42,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
3,14,7,2024-11-30,Cleveland State,N,Lamar,REG (Non-Conf),W 79-52,,3,0,3,.000,0,2,.000,0,1,.000,.000,0,0,0,1,1,0,0,0,1,0,0,-2.8,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
4,15,9,2024-12-07,Cleveland State,,IU Indy,REG (Conf),W 82-49,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
5,16,10,2024-12-13,Cleveland State,,Bethune-Cookman,REG (Non-Conf),W 78-59,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
6,17,11,2024-12-16,Cleveland State,@,Wright State,REG (Conf),W 85-71,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0.7,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
7,18,12,2024-12-19,Cleveland State,N,Morgan State,REG (Non-Conf),W 56-39,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
8,19,13,2024-12-21,Cleveland State,N,P.R.–Mayaguez,REG (Non-Conf),W 93-31,,17,1,4,.250,1,3,.333,0,1,.000,.375,0,0,0,0,0,2,2,0,2,0,3,2.0,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
9,20,18,2025-01-15,Cleveland State,@,Robert Morris,REG (Conf),W 74-53,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,1,0,0,0,0,1.0,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
10,21,19,2025-01-18,Cleveland State,@,IU Indy,REG (Conf),W 61-39,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
11,22,21,2025-01-25,Cleveland State,,Ohio Christian,REG (Non-Conf),W 107-46,,15,3,3,1.000,2,2,1.000,1,1,1.000,1.333,0,0,0,1,1,0,2,1,1,1,8,8.7,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
12,23,25,2025-02-08,Cleveland State,,Oakland,REG (Conf),W 79-58,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
13,24,29,2025-02-22,Cleveland State,,Robert Morris,REG (Conf),W 85-53,,4,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,1,3,2.3,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
14,25,30,2025-02-26,Cleveland State,,Wright State,REG (Conf),W 81-46,,4,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Jannah Eissa,https://www.sports-reference.com/cbb/players/jannah-eissa-1.html,cleveland-state,2024-25
