ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,26,1,2024-11-05,Cleveland State,@,Ohio State,REG (Non-Conf),L 69-104,,16,1,6,.167,0,0,1,6,.167,.167,0,3,.000,4,2,6,0,0,0,1,0,2,-0.6,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
2,27,2,2024-11-09,Cleveland State,@,Chicago State,REG (Non-Conf),W 111-67,,8,2,2,1.000,0,0,2,2,1.000,1.000,1,2,.500,1,0,1,0,0,0,0,0,5,4.7,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
3,28,3,2024-11-12,Cleveland State,,Bowling Green,REG (Non-Conf),W 75-68,,9,1,2,.500,0,0,1,2,.500,.500,0,0,,1,0,1,0,0,0,0,1,2,1.3,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
4,29,4,2024-11-16,Cleveland State,@,Akron,REG (Non-Conf),L 74-85,,7,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,0,1,2,0,-1.2,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
5,30,5,2024-11-23,Cleveland State,,Ohio Dominican,REG (Non-Conf),W 94-52,,17,3,5,.600,0,0,3,5,.600,.600,0,0,,2,4,6,1,0,0,2,1,6,4.6,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
6,31,6,2024-11-29,Cleveland State,N,Louisiana,REG (Non-Conf),W 60-42,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,2,0,0,-2.0,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
7,32,7,2024-11-30,Cleveland State,N,Lamar,REG (Non-Conf),W 79-52,,11,0,1,.000,0,0,0,1,.000,.000,2,2,1.000,2,2,4,1,0,0,1,1,2,2.6,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
8,33,8,2024-12-04,Cleveland State,,Northern Kentucky,REG (Conf),W 67-54,,9,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,1,1,0,0,0.0,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
9,34,9,2024-12-07,Cleveland State,,IU Indy,REG (Conf),W 82-49,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,1,2,3,1,0,0,1,1,0,-0.1,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
10,35,10,2024-12-13,Cleveland State,,Bethune-Cookman,REG (Non-Conf),W 78-59,,7,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,2,0,2,0,2,1.7,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
11,36,11,2024-12-16,Cleveland State,@,Wright State,REG (Conf),W 85-71,,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,1,0,1,0,0,-0.4,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
12,37,12,2024-12-19,Cleveland State,N,Morgan State,REG (Non-Conf),W 56-39,,10,1,5,.200,0,0,1,5,.200,.200,0,0,,2,2,4,2,0,0,0,0,2,2.3,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
13,38,13,2024-12-21,Cleveland State,N,P.R.–Mayaguez,REG (Non-Conf),W 93-31,,11,4,6,.667,0,0,4,6,.667,.667,1,2,.500,2,2,4,3,1,0,2,0,9,9.1,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
14,39,14,2024-12-29,Cleveland State,,Milwaukee,REG (Conf),W 73-68 (OT),,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
15,40,15,2025-01-03,Cleveland State,@,Oakland,REG (Conf),L 68-71,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,2,0,0,0,0,2.0,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
16,41,16,2025-01-05,Cleveland State,@,Detroit Mercy,REG (Conf),W 72-62,,5,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
17,42,17,2025-01-12,Cleveland State,,Purdue Fort Wayne,REG (Conf),L 75-78,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
18,43,18,2025-01-15,Cleveland State,@,Robert Morris,REG (Conf),W 74-53,,9,0,2,.000,0,0,0,2,.000,.000,0,0,,0,3,3,1,0,0,1,0,0,-0.8,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
19,44,19,2025-01-18,Cleveland State,@,IU Indy,REG (Conf),W 61-39,,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,1,0,2,0.7,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
20,45,20,2025-01-23,Cleveland State,,Youngstown State,REG (Conf),W 67-53,,2,1,2,.500,0,0,1,2,.500,.500,0,0,,1,0,1,0,0,0,1,1,2,0.3,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
21,46,21,2025-01-25,Cleveland State,,Ohio Christian,REG (Non-Conf),W 107-46,,15,2,5,.400,0,0,2,5,.400,.400,2,2,1.000,4,6,10,3,2,0,2,0,6,10.0,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
22,47,22,2025-01-30,Cleveland State,@,Green Bay,REG (Conf),L 52-66,,6,0,2,.000,0,0,0,2,.000,.000,0,0,,0,0,0,0,1,0,2,0,0,-2.4,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
23,48,25,2025-02-08,Cleveland State,,Oakland,REG (Conf),W 79-58,,4,1,1,1.000,0,0,1,1,1.000,1.000,1,3,.333,0,0,0,0,0,0,0,0,3,1.9,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
24,49,29,2025-02-22,Cleveland State,,Robert Morris,REG (Conf),W 85-53,,9,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,0,3,3,0,1,0,0,0,4,5.3,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
25,50,30,2025-02-26,Cleveland State,,Wright State,REG (Conf),W 81-46,,4,4,4,1.000,0,0,4,4,1.000,1.000,1,1,1.000,1,1,2,0,1,0,0,0,9,9.8,Kali Howard,https://www.sports-reference.com/cbb/players/kali-howard-1.html,cleveland-state,2024-25
