ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-07,Wisconsin,,Milwaukee,REG (Non-Conf),W 62-51,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,1,0,0.6,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
2,2,2,2023-11-09,Wisconsin,,Western Illinois,REG (Non-Conf),W 74-52,,6,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,0,1,2,0,-1.8,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
3,3,3,2023-11-14,Wisconsin,,South Dakota State,REG (Non-Conf),W 66-64,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,1,1,0,-0.7,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
4,4,4,2023-11-19,Wisconsin,@,Kansas State,REG (Non-Conf),L 57-75,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,1,1,0,-0.7,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
5,5,7,2023-11-29,Wisconsin,,Northern Illinois,REG (Non-Conf),W 75-54,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
6,6,10,2023-12-13,Wisconsin,@,St. Thomas,REG (Non-Conf),W 78-55,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
7,7,12,2023-12-30,Wisconsin,@,Purdue,REG (Conf),L 50-89,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
8,8,16,2024-01-13,Wisconsin,@,Michigan,REG (Conf),L 52-76,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
9,9,17,2024-01-16,Wisconsin,@,Iowa,REG (Conf),L 50-96,,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,1,2,1.3,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
10,10,21,2024-02-04,Wisconsin,@,Northwestern,REG (Conf),L 43-69,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
11,11,24,2024-02-17,Wisconsin,@,Rutgers,REG (Conf),W 61-43,,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
12,12,26,2024-02-25,Wisconsin,,Purdue,REG (Conf),L 55-79,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
13,13,30,2024-03-25,Wisconsin,@,Southern Indiana,WNIT,W 67-62,,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
14,14,31,2024-03-28,Wisconsin,,Illinois State,WNIT,W 86-61,,6,0,1,.000,0,0,0,1,.000,.000,1,2,.500,1,0,1,0,0,0,0,1,1,0.2,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
15,15,32,2024-04-01,Wisconsin,,Saint Louis,WNIT,L 60-65,,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Imbie Jones,https://www.sports-reference.com/cbb/players/imbie-jones-1.html,wisconsin,2023-24
