ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Abilene Christian,,Univ of the SW,REG (Non-Conf),W 99-43,,8,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,2,3,5,0,2,1,0,3,4,7.2,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
2,2,2,2021-11-13,Abilene Christian,,UTSA,REG (Non-Conf),W 72-53,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,2,2,0,-2.8,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
3,3,3,2021-11-17,Abilene Christian,,Angelo St.,REG (Non-Conf),W 88-53,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,2,2,0,0,0,0,0,2,2.3,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
4,4,4,2021-11-23,Abilene Christian,@,Kansas State,REG (Non-Conf),L 53-93,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
5,5,6,2021-11-28,Abilene Christian,@,Arkansas State,REG (Non-Conf),W 81-69,,1,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
6,6,7,2021-12-04,Abilene Christian,@,Nicholls State,REG (Non-Conf),W 97-71,,5,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,2,0,-1.2,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
7,7,8,2021-12-12,Abilene Christian,,North Texas-Dallas,REG (Non-Conf),W 92-47,,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,2,2,0.9,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
8,8,11,2021-12-21,Abilene Christian,,McMurry,REG (Non-Conf),W 93-35,,4,0,0,,0,0,0,0,,,1,2,.500,0,0,0,0,2,0,1,2,1,0.8,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
9,9,14,2022-01-08,Abilene Christian,@,Sam Houston State,REG (Conf),W 70-59,,1,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,0,0,0,0.7,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
10,10,20,2022-01-27,Abilene Christian,,Texas–Rio Grande Valley,REG (Conf),W 88-69,,1,0,0,,0,0,0,0,,,0,0,,1,1,2,0,0,0,0,1,0,0.6,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
11,11,22,2022-02-05,Abilene Christian,@,Texas–Rio Grande Valley,REG (Conf),L 62-82,,3,0,0,,0,0,0,0,,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
12,12,23,2022-02-07,Abilene Christian,@,Chicago State,REG (Conf),W 75-52,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
13,13,30,2022-03-09,Abilene Christian,,Texas–Rio Grande Valley,CTOURN,L 70-73,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Niyah Johnson,https://www.sports-reference.com/cbb/players/niyah-johnson-1.html,abilene-christian,2021-22
