ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2024-11-06,Little Rock,,Central Baptist,REG (Non-Conf),W 88-43,*,17,4,8,.500,0,0,4,8,.500,.500,1,1,1.000,2,1,3,0,1,1,1,3,9,6.2,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
2,2,2,2024-11-11,Little Rock,,Arkansas,REG (Non-Conf),L 60-71 (OT),*,29,3,10,.300,0,0,3,10,.300,.300,2,8,.250,10,6,16,0,0,2,2,4,8,6.4,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
3,3,3,2024-11-14,Little Rock,@,Auburn,REG (Non-Conf),L 48-82,*,23,0,2,.000,0,0,0,2,.000,.000,1,2,.500,2,2,4,0,0,1,0,4,1,0.3,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
4,4,4,2024-11-18,Little Rock,@,Kansas State,REG (Non-Conf),L 43-73,*,24,0,4,.000,0,0,0,4,.000,.000,0,0,,0,4,4,0,0,1,1,3,0,-3.1,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
5,5,5,2024-11-22,Little Rock,@,Missouri,REG (Non-Conf),L 49-78,*,20,3,4,.750,0,0,3,4,.750,.750,0,0,,1,4,5,0,0,3,1,1,6,7.0,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
6,6,6,2024-11-26,Little Rock,,Murray State,REG (Non-Conf),L 57-105,*,26,2,6,.333,0,0,2,6,.333,.333,0,0,,0,5,5,0,0,1,3,3,4,-1.4,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
7,7,7,2024-12-03,Little Rock,,Arkansas State,REG (Non-Conf),W 59-49,*,16,5,6,.833,0,0,5,6,.833,.833,0,0,,2,4,6,0,1,0,3,4,10,6.8,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
8,8,8,2024-12-07,Little Rock,@,Central Arkansas,REG (Non-Conf),L 42-55,*,23,0,3,.000,0,0,0,3,.000,.000,0,0,,1,4,5,0,0,1,1,3,0,-1.7,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
9,9,9,2024-12-14,Little Rock,@,Missouri State,REG (Non-Conf),L 45-67,*,24,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,8,8,0,1,2,1,4,2,3.9,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
10,10,10,2024-12-19,Little Rock,,SIU Edwardsville,REG (Conf),W 83-60,*,21,3,5,.600,0,0,3,5,.600,.600,4,4,1.000,4,6,10,1,0,0,0,4,10,11.4,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
11,11,11,2024-12-21,Little Rock,,Eastern Illinois,REG (Conf),L 56-59,*,17,2,3,.667,0,0,2,3,.667,.667,2,2,1.000,1,1,2,1,0,0,2,4,6,2.8,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
12,12,12,2025-01-02,Little Rock,@,UT Martin,REG (Conf),W 66-61,*,29,5,7,.714,0,0,5,7,.714,.714,0,1,.000,2,5,7,0,2,1,2,2,10,9.5,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
13,13,13,2025-01-04,Little Rock,@,Tennessee State,REG (Conf),W 67-63,*,30,5,6,.833,0,0,5,6,.833,.833,2,2,1.000,1,7,8,0,0,0,2,3,12,9.4,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
14,14,14,2025-01-09,Little Rock,,Morehead State,REG (Conf),W 69-59,*,16,2,4,.500,0,0,2,4,.500,.500,0,0,,1,1,2,0,0,0,1,2,4,1.2,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
15,15,15,2025-01-12,Little Rock,,Southern Indiana,REG (Conf),W 89-83 (OT),*,34,6,7,.857,0,0,6,7,.857,.857,3,5,.600,6,5,11,2,0,2,1,3,15,18.0,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
16,16,16,2025-01-14,Little Rock,@,Southeast Missouri State,REG (Conf),W 67-63,*,23,5,9,.556,0,0,5,9,.556,.556,4,4,1.000,4,3,7,0,0,0,0,4,14,11.8,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
17,17,17,2025-01-18,Little Rock,@,Tennessee Tech,REG (Conf),L 49-70,*,32,5,7,.714,0,0,5,7,.714,.714,1,2,.500,5,4,9,0,1,0,4,2,11,8.6,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
18,18,18,2025-01-23,Little Rock,@,Western Illinois,REG (Conf),W 65-60,*,24,2,6,.333,0,0,2,6,.333,.333,0,0,,1,4,5,0,0,0,0,5,4,0.5,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
19,19,19,2025-01-25,Little Rock,@,Lindenwood,REG (Conf),L 68-70,*,17,0,3,.000,0,0,0,3,.000,.000,2,2,1.000,0,3,3,0,0,0,0,4,2,-0.8,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
20,20,20,2025-01-30,Little Rock,,Tennessee State,REG (Conf),W 67-60,*,36,6,13,.462,0,0,6,13,.462,.462,4,5,.800,5,7,12,2,0,0,4,3,16,10.7,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
21,21,21,2025-02-01,Little Rock,,UT Martin,REG (Conf),L 59-64,*,20,2,6,.333,0,0,2,6,.333,.333,2,4,.500,4,2,6,0,0,0,2,5,6,1.2,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
22,22,22,2025-02-06,Little Rock,@,Southern Indiana,REG (Conf),W 75-61,*,26,0,1,.000,0,0,0,1,.000,.000,1,2,.500,2,4,6,0,1,2,1,4,1,2.3,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
23,23,23,2025-02-08,Little Rock,@,Morehead State,REG (Conf),W 66-63,*,25,5,8,.625,0,0,5,8,.625,.625,1,2,.500,1,3,4,0,1,2,4,4,11,5.4,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
24,24,24,2025-02-11,Little Rock,,Southeast Missouri State,REG (Conf),W 60-52,*,28,6,11,.545,0,0,6,11,.545,.545,0,0,,3,4,7,0,0,2,1,2,12,9.6,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
25,25,25,2025-02-13,Little Rock,,Tennessee Tech,REG (Conf),L 57-61,*,32,4,7,.571,0,0,4,7,.571,.571,4,4,1.000,1,6,7,0,0,1,1,2,12,10.1,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
26,26,26,2025-02-20,Little Rock,,Lindenwood,REG (Conf),L 51-60,*,21,2,6,.333,0,0,2,6,.333,.333,0,0,,2,6,8,0,0,0,3,4,4,-0.8,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
27,27,27,2025-02-22,Little Rock,,Western Illinois,REG (Conf),W 86-80,*,30,8,9,.889,0,0,8,9,.889,.889,2,3,.667,1,4,5,0,0,1,3,1,18,13.7,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
28,28,28,2025-02-27,Little Rock,@,Eastern Illinois,REG (Conf),L 44-53,*,24,2,9,.222,0,0,2,9,.222,.222,0,0,,1,1,2,0,2,0,0,3,4,0.3,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
29,29,29,2025-03-01,Little Rock,@,SIU Edwardsville,REG (Conf),L 76-81,*,27,5,6,.833,0,0,5,6,.833,.833,1,2,.500,2,4,6,1,0,0,2,2,11,8.9,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
30,30,30,2025-03-06,Little Rock,N,Southern Indiana,CTOURN,L 52-73,*,25,2,4,.500,0,0,2,4,.500,.500,1,2,.500,0,2,2,0,1,1,1,1,5,3.5,Emerald Parker,https://www.sports-reference.com/cbb/players/emerald-parker-1.html,arkansas-little-rock,2024-25
