ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,10,2024-12-18,Stony Brook,,Georgian Court,REG (Non-Conf),W 67-29,,2,1,1,1.000,1,1,1.000,0,0,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Ioanna Giannopoulou,https://www.sports-reference.com/cbb/players/ioanna-giannopoulou-1.html,stony-brook,2024-25
2,2,11,2024-12-22,Stony Brook,,Cornell,REG (Non-Conf),W 54-40,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ioanna Giannopoulou,https://www.sports-reference.com/cbb/players/ioanna-giannopoulou-1.html,stony-brook,2024-25
3,3,12,2025-01-03,Stony Brook,@,Northeastern,REG (Conf),W 72-51,,1,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,0,0,0,1.7,Ioanna Giannopoulou,https://www.sports-reference.com/cbb/players/ioanna-giannopoulou-1.html,stony-brook,2024-25
4,4,14,2025-01-10,Stony Brook,,William & Mary,REG (Conf),W 66-48,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ioanna Giannopoulou,https://www.sports-reference.com/cbb/players/ioanna-giannopoulou-1.html,stony-brook,2024-25
