ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,14,3,2023-11-12,Maine,,Massachusetts,REG (Non-Conf),W 69-48,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,1,1,0,0,-0.3,Idan Shlush,https://www.sports-reference.com/cbb/players/idan-shlush-1.html,maine,2023-24
2,15,5,2023-11-24,Maine,N,Richmond,REG (Non-Conf),L 43-77,,7,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,3,0,-1.2,Idan Shlush,https://www.sports-reference.com/cbb/players/idan-shlush-1.html,maine,2023-24
3,16,12,2023-12-20,Maine,N,Duquesne,REG (Non-Conf),W 80-72,,5,0,3,.000,0,1,.000,0,2,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-2.1,Idan Shlush,https://www.sports-reference.com/cbb/players/idan-shlush-1.html,maine,2023-24
4,17,13,2023-12-21,Maine,@,Tulane,REG (Non-Conf),L 61-64,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Idan Shlush,https://www.sports-reference.com/cbb/players/idan-shlush-1.html,maine,2023-24
5,18,15,2024-01-04,Maine,@,UMass Lowell,REG (Conf),W 55-43,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Idan Shlush,https://www.sports-reference.com/cbb/players/idan-shlush-1.html,maine,2023-24
6,19,17,2024-01-11,Maine,@,New Hampshire,REG (Conf),W 78-52,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,2,2,1,0,0,0,0,0,0.6,Idan Shlush,https://www.sports-reference.com/cbb/players/idan-shlush-1.html,maine,2023-24
7,20,18,2024-01-18,Maine,,UMBC,REG (Conf),W 76-47,,3,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,0,0,0,0,0,3,2.0,Idan Shlush,https://www.sports-reference.com/cbb/players/idan-shlush-1.html,maine,2023-24
8,21,19,2024-01-20,Maine,,NJIT,REG (Conf),W 81-39,,8,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,0,2,2,0,0,0,0,0,2,1.6,Idan Shlush,https://www.sports-reference.com/cbb/players/idan-shlush-1.html,maine,2023-24
9,22,25,2024-02-15,Maine,,Bryant,REG (Conf),W 80-57,,1,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,1,1,0,1,0,0,0,3,4.0,Idan Shlush,https://www.sports-reference.com/cbb/players/idan-shlush-1.html,maine,2023-24
10,23,28,2024-02-24,Maine,@,NJIT,REG (Conf),W 72-46,,2,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Idan Shlush,https://www.sports-reference.com/cbb/players/idan-shlush-1.html,maine,2023-24
