ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,3,2023-11-12,Maine,,Massachusetts,REG (Non-Conf),W 69-48,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emmie Streams,https://www.sports-reference.com/cbb/players/emmie-streams-1.html,maine,2023-24
2,2,5,2023-11-24,Maine,N,Richmond,REG (Non-Conf),L 43-77,,5,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Emmie Streams,https://www.sports-reference.com/cbb/players/emmie-streams-1.html,maine,2023-24
3,3,15,2024-01-04,Maine,@,UMass Lowell,REG (Conf),W 55-43,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emmie Streams,https://www.sports-reference.com/cbb/players/emmie-streams-1.html,maine,2023-24
4,4,18,2024-01-18,Maine,,UMBC,REG (Conf),W 76-47,,3,0,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,1,0,0,-0.3,Emmie Streams,https://www.sports-reference.com/cbb/players/emmie-streams-1.html,maine,2023-24
5,5,19,2024-01-20,Maine,,NJIT,REG (Conf),W 81-39,,5,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,2,0,-0.8,Emmie Streams,https://www.sports-reference.com/cbb/players/emmie-streams-1.html,maine,2023-24
6,6,28,2024-02-24,Maine,@,NJIT,REG (Conf),W 72-46,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emmie Streams,https://www.sports-reference.com/cbb/players/emmie-streams-1.html,maine,2023-24
7,7,34,2024-03-22,Maine,@,Ohio State,ROUND-64,L 57-80,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emmie Streams,https://www.sports-reference.com/cbb/players/emmie-streams-1.html,maine,2023-24
