ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,2,1,2023-11-07,Yale,@,Pittsburgh,REG (Non-Conf),L 74-79,,7,0,3,.000,0,3,.000,0,0,,.000,0,0,0,0,0,0,1,0,0,0,0,-1.1,Lola Lesmond,https://www.sports-reference.com/cbb/players/lola-lesmond-1.html,yale,2023-24
2,3,3,2023-11-14,Yale,@,Boston University,REG (Non-Conf),L 53-60,,12,0,2,.000,0,1,.000,0,1,.000,.000,0,0,1,0,1,0,0,1,3,1,0,-3.4,Lola Lesmond,https://www.sports-reference.com/cbb/players/lola-lesmond-1.html,yale,2023-24
3,4,4,2023-11-17,Yale,@,Lehigh,REG (Non-Conf),L 75-90,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,1,0,-1.5,Lola Lesmond,https://www.sports-reference.com/cbb/players/lola-lesmond-1.html,yale,2023-24
4,5,5,2023-11-20,Yale,@,Pacific,REG (Non-Conf),L 59-66,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Lola Lesmond,https://www.sports-reference.com/cbb/players/lola-lesmond-1.html,yale,2023-24
5,6,7,2023-11-28,Yale,,Marist,REG (Non-Conf),W 61-45,,7,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,0,0,0,0,0,3,2.0,Lola Lesmond,https://www.sports-reference.com/cbb/players/lola-lesmond-1.html,yale,2023-24
6,7,9,2023-12-03,Yale,@,Merrimack,REG (Non-Conf),L 73-84,,26,4,5,.800,4,5,.800,0,0,,1.200,0,0,0,0,0,1,0,1,1,0,12,10.5,Lola Lesmond,https://www.sports-reference.com/cbb/players/lola-lesmond-1.html,yale,2023-24
7,8,10,2023-12-06,Yale,@,Stony Brook,REG (Non-Conf),L 66-81,,19,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,2,2,1,0,0,0,0,3,4.0,Lola Lesmond,https://www.sports-reference.com/cbb/players/lola-lesmond-1.html,yale,2023-24
8,9,11,2023-12-09,Yale,,Providence,REG (Non-Conf),L 58-63,,8,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Lola Lesmond,https://www.sports-reference.com/cbb/players/lola-lesmond-1.html,yale,2023-24
9,10,12,2023-12-21,Yale,,St. John's (NY),REG (Non-Conf),L 56-75,,8,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,0,0,-0.7,Lola Lesmond,https://www.sports-reference.com/cbb/players/lola-lesmond-1.html,yale,2023-24
10,11,13,2023-12-30,Yale,,Quinnipiac,REG (Non-Conf),W 72-48,,16,3,5,.600,2,4,.500,1,1,1.000,.800,0,0,1,0,1,0,0,0,0,1,8,6.0,Lola Lesmond,https://www.sports-reference.com/cbb/players/lola-lesmond-1.html,yale,2023-24
