ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,37,1,2024-11-05,Towson,@,West Virginia,REG (Non-Conf),L 41-85,*,28,2,6,.333,1,2,.500,1,4,.250,.417,3,4,.750,1,3,4,0,1,0,2,2,8,4.0,Semaya Turner,https://www.sports-reference.com/cbb/players/semaya-turner-1.html,towson,2024-25
2,38,2,2024-11-09,Towson,@,George Mason,REG (Non-Conf),L 55-76,*,24,0,3,.000,0,3,.000,0,0,,.000,0,0,,0,2,2,1,0,0,2,4,0,-4.4,Semaya Turner,https://www.sports-reference.com/cbb/players/semaya-turner-1.html,towson,2024-25
3,39,3,2024-11-14,Towson,@,Morgan State,REG (Non-Conf),L 63-64,*,23,3,4,.750,0,1,.000,3,3,1.000,.750,3,4,.750,0,1,1,1,4,0,4,4,9,6.4,Semaya Turner,https://www.sports-reference.com/cbb/players/semaya-turner-1.html,towson,2024-25
4,40,4,2024-11-17,Towson,@,Maryland,REG (Non-Conf),L 63-98,*,15,0,3,.000,0,1,.000,0,2,.000,.000,2,2,1.000,1,1,2,4,0,0,3,1,2,0.3,Semaya Turner,https://www.sports-reference.com/cbb/players/semaya-turner-1.html,towson,2024-25
5,41,5,2024-11-20,Towson,@,George Washington,REG (Non-Conf),L 57-69,*,32,3,9,.333,2,3,.667,1,6,.167,.444,2,2,1.000,3,2,5,0,2,1,3,3,10,6.1,Semaya Turner,https://www.sports-reference.com/cbb/players/semaya-turner-1.html,towson,2024-25
6,42,6,2024-11-24,Towson,,Liberty,REG (Non-Conf),L 57-64,*,16,1,3,.333,0,0,,1,3,.333,.333,1,2,.500,2,1,3,0,1,0,1,5,3,0.6,Semaya Turner,https://www.sports-reference.com/cbb/players/semaya-turner-1.html,towson,2024-25
7,43,7,2024-11-29,Towson,N,UTSA,REG (Non-Conf),L 40-71,*,25,1,5,.200,0,1,.000,1,4,.250,.200,1,2,.500,2,5,7,1,0,1,0,0,3,3.8,Semaya Turner,https://www.sports-reference.com/cbb/players/semaya-turner-1.html,towson,2024-25
8,44,8,2024-11-30,Towson,N,Youngstown State,REG (Non-Conf),W 68-57,*,21,1,3,.333,0,0,,1,3,.333,.333,3,6,.500,5,0,5,1,0,0,1,4,5,3.7,Semaya Turner,https://www.sports-reference.com/cbb/players/semaya-turner-1.html,towson,2024-25
9,45,9,2024-12-04,Towson,,UMBC,REG (Non-Conf),L 60-65,*,28,3,7,.429,1,3,.333,2,4,.500,.500,2,2,1.000,3,3,6,4,2,1,4,3,9,8.6,Semaya Turner,https://www.sports-reference.com/cbb/players/semaya-turner-1.html,towson,2024-25
10,46,10,2024-12-07,Towson,,American,REG (Non-Conf),W 89-62,*,22,3,7,.429,0,2,.000,3,5,.600,.429,0,0,,3,2,5,2,1,0,1,4,6,4.8,Semaya Turner,https://www.sports-reference.com/cbb/players/semaya-turner-1.html,towson,2024-25
