ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,21,1,2022-11-07,Lehigh,,Stonehill,REG (Non-Conf),W 60-43,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
2,22,2,2022-11-11,Lehigh,@,South Dakota State,REG (Non-Conf),L 73-91,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
3,23,4,2022-11-18,Lehigh,,Bloomsburg,REG (Non-Conf),W 97-54,,13,2,3,.667,1,1,1.000,1,2,.500,.833,0,0,1,4,5,1,0,0,0,1,5,5.9,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
4,24,8,2022-11-30,Lehigh,@,Rider,REG (Non-Conf),W 81-67,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
5,25,12,2022-12-30,Lehigh,,Army,REG (Conf),W 90-68,,4,2,2,1.000,0,0,,2,2,1.000,1.000,0,0,0,0,0,0,0,0,1,0,4,2.4,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
6,26,14,2023-01-05,Lehigh,,Bucknell,REG (Conf),W 64-51,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
7,27,15,2023-01-08,Lehigh,,Navy,REG (Conf),W 77-42,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
8,28,21,2023-01-28,Lehigh,@,Boston University,REG (Conf),L 69-82,,4,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,1,0,1,0,0,0,0,0,2,2.4,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
9,29,22,2023-02-04,Lehigh,,Lafayette,REG (Conf),W 79-48,,5,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,2,0,0,1,0,0,-0.3,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
10,30,25,2023-02-15,Lehigh,@,Navy,REG (Conf),W 72-38,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,1,0,0,0,0,1.3,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
11,31,29,2023-03-01,Lehigh,@,Army,REG (Conf),W 69-42,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maggie Brown,https://www.sports-reference.com/cbb/players/maggie-brown-1.html,lehigh,2022-23
