ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,4,2022-11-21,Davidson,N,Austin Peay,REG (Non-Conf),W 62-41,,2,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Riana Doctor,https://www.sports-reference.com/cbb/players/riana-doctor-1.html,davidson,2022-23
2,2,10,2022-12-08,Davidson,@,UNC Greensboro,REG (Non-Conf),W 84-54,,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Riana Doctor,https://www.sports-reference.com/cbb/players/riana-doctor-1.html,davidson,2022-23
3,3,19,2023-01-14,Davidson,,St. Bonaventure,REG (Conf),W 73-39,,1,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.1,Riana Doctor,https://www.sports-reference.com/cbb/players/riana-doctor-1.html,davidson,2022-23
4,4,31,2023-03-01,Davidson,N,St. Bonaventure,CTOURN,W 70-51,,1,0,0,,0,0,,0,0,,0,2,.000,0,0,0,0,0,0,0,0,0,-0.8,Riana Doctor,https://www.sports-reference.com/cbb/players/riana-doctor-1.html,davidson,2022-23
