ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,50,1,2023-11-07,Providence,,Hampton,REG (Non-Conf),W 76-46,,11,0,2,.000,0,0,0,2,.000,.000,2,4,.500,1,1,2,0,1,0,2,2,2,-1.0,Sarah Bandoma,https://www.sports-reference.com/cbb/players/sarah-bandoma-1.html,providence,2023-24
2,51,2,2023-11-10,Providence,,Vermont,REG (Non-Conf),W 57-47,,2,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,2,0,-1.5,Sarah Bandoma,https://www.sports-reference.com/cbb/players/sarah-bandoma-1.html,providence,2023-24
3,52,4,2023-11-19,Providence,,Boston College,REG (Non-Conf),L 56-71,,10,0,1,.000,0,0,0,1,.000,.000,0,2,.000,4,2,6,0,0,0,2,0,0,-0.1,Sarah Bandoma,https://www.sports-reference.com/cbb/players/sarah-bandoma-1.html,providence,2023-24
4,53,5,2023-11-22,Providence,,Monmouth,REG (Non-Conf),W 57-40,,10,2,3,.667,0,0,2,3,.667,.667,0,2,.000,1,0,1,0,0,1,1,0,4,2.3,Sarah Bandoma,https://www.sports-reference.com/cbb/players/sarah-bandoma-1.html,providence,2023-24
5,54,6,2023-11-26,Providence,@,Penn State,REG (Non-Conf),L 66-73,,12,3,3,1.000,0,0,3,3,1.000,1.000,0,0,,0,1,1,0,0,1,2,2,6,3.3,Sarah Bandoma,https://www.sports-reference.com/cbb/players/sarah-bandoma-1.html,providence,2023-24
6,55,7,2023-11-29,Providence,@,Columbia,REG (Non-Conf),L 52-77,,18,3,6,.500,0,0,3,6,.500,.500,0,2,.000,3,1,4,0,1,2,1,0,6,6.0,Sarah Bandoma,https://www.sports-reference.com/cbb/players/sarah-bandoma-1.html,providence,2023-24
7,56,8,2023-12-02,Providence,,Iona,REG (Non-Conf),L 49-61,,15,2,4,.500,0,0,2,4,.500,.500,0,2,.000,1,1,2,1,0,0,0,0,4,2.9,Sarah Bandoma,https://www.sports-reference.com/cbb/players/sarah-bandoma-1.html,providence,2023-24
8,57,9,2023-12-06,Providence,,Rhode Island,REG (Non-Conf),W 51-50,,12,3,4,.750,0,0,3,4,.750,.750,2,3,.667,1,1,2,0,0,0,2,1,8,4.6,Sarah Bandoma,https://www.sports-reference.com/cbb/players/sarah-bandoma-1.html,providence,2023-24
9,58,10,2023-12-09,Providence,@,Yale,REG (Non-Conf),W 63-58,,13,2,2,1.000,0,0,2,2,1.000,1.000,0,1,.000,2,2,4,1,0,1,1,2,4,4.6,Sarah Bandoma,https://www.sports-reference.com/cbb/players/sarah-bandoma-1.html,providence,2023-24
10,59,11,2023-12-16,Providence,,Sacred Heart,REG (Non-Conf),W 66-35,,15,0,1,.000,0,0,0,1,.000,.000,0,0,,0,4,4,0,0,0,4,3,0,-4.7,Sarah Bandoma,https://www.sports-reference.com/cbb/players/sarah-bandoma-1.html,providence,2023-24
