ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,12,1,2023-11-07,Providence,,Hampton,REG (Non-Conf),W 76-46,,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,-1.1,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2023-24
2,13,5,2023-11-22,Providence,,Monmouth,REG (Non-Conf),W 57-40,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Kammie Ludwig,https://www.sports-reference.com/cbb/players/kammie-ludwig-1.html,providence,2023-24
