player_sr_link,player_name,number,class,pos,height,school,season
https://www.sports-reference.com/cbb/players/mickayla-perdue-1.html,Mickayla Perdue,0,SR,G,5-6,cleveland-state,2024
https://www.sports-reference.com/cbb/players/colbi-maples-1.html,Colbi Maples,11,JR,G,5-8,cleveland-state,2024
https://www.sports-reference.com/cbb/players/jordana-reisma-1.html,Jordana Reisma,10,SO,F,6-3,cleveland-state,2024
https://www.sports-reference.com/cbb/players/sara-guerreiro-1.html,Sara Guerreiro,12,SR,G,5-10,cleveland-state,2024
https://www.sports-reference.com/cbb/players/carmen-villalobos-1.html,Carmen Villalobos,13,SR,G,6-1,cleveland-state,2024
https://www.sports-reference.com/cbb/players/brooklyn-fort-davis-1.html,Brooklynn Fort-Davis,1,SR,F,5-11,cleveland-state,2024
https://www.sports-reference.com/cbb/players/faith-burch-1.html,Faith Burch,22,SO,F,6-1,cleveland-state,2024
https://www.sports-reference.com/cbb/players/destiny-leo-1.html,Destiny Leo,2,SR,G,5-10,cleveland-state,2024
https://www.sports-reference.com/cbb/players/shadiya-thomas-1.html,Shadiya Thomas,3,SR,G,5-8,cleveland-state,2024
https://www.sports-reference.com/cbb/players/grace-ellis-1.html,Grace Ellis,4,SR,F,6-0,cleveland-state,2024
https://www.sports-reference.com/cbb/players/paulina-hernandez-1.html,Paulina Hernandez,24,FR,F,6-2,cleveland-state,2024
https://www.sports-reference.com/cbb/players/kali-howard-1.html,Kali Howard,5,JR,F,5-11,cleveland-state,2024
https://www.sports-reference.com/cbb/players/filippa-goula-1.html,Filippa Goula,14,SR,G,5-6,cleveland-state,2024
