ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,59,2,2021-11-13,Fresno State,@,Brigham Young,REG (Non-Conf),L 64-80,,13,1,5,.200,0,1,.000,1,4,.250,.200,8,10,.800,2,1,3,0,1,0,2,2,10,6.0,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
2,60,3,2021-11-17,Fresno State,,Cal St Stanislaus,REG (Non-Conf),W 88-71,,15,3,9,.333,0,1,.000,3,8,.375,.333,1,2,.500,2,2,4,2,0,1,1,3,7,3.4,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
3,61,4,2021-11-23,Fresno State,,Cal State Northridge,REG (Non-Conf),L 75-81,,2,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,1,2,1.3,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
4,62,5,2021-11-26,Fresno State,@,San Diego,REG (Non-Conf),L 64-68,,14,2,2,1.000,0,0,,2,2,1.000,1.000,4,8,.500,4,1,5,0,1,0,2,4,8,6.3,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
5,63,6,2021-11-27,Fresno State,,Drexel,REG (Non-Conf),L 46-63,,8,1,5,.200,0,0,,1,5,.200,.200,2,2,1.000,1,0,1,0,1,0,0,2,4,1.8,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
6,64,7,2021-12-02,Fresno State,@,California,REG (Non-Conf),L 72-73,,20,5,11,.455,0,0,,5,11,.455,.455,3,5,.600,3,1,4,1,1,1,0,3,13,10.1,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
7,65,8,2021-12-04,Fresno State,@,St. Mary's (CA),REG (Non-Conf),L 69-81,*,21,2,5,.400,0,0,,2,5,.400,.400,2,4,.500,2,1,3,0,1,1,2,2,6,3.1,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
8,66,9,2021-12-11,Fresno State,@,Cal State Bakersfield,REG (Non-Conf),W 77-64,*,24,4,8,.500,0,0,,4,8,.500,.500,5,8,.625,2,4,6,0,3,0,1,4,13,10.8,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
9,67,10,2021-12-18,Fresno State,,UC Merced,REG (Non-Conf),W 81-29,*,13,1,2,.500,0,0,,1,2,.500,.500,3,4,.750,2,4,6,0,2,1,1,2,5,7.1,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
10,68,11,2021-12-20,Fresno State,,Portland,REG (Non-Conf),L 50-67,*,23,2,8,.250,0,0,,2,8,.250,.250,0,0,,3,4,7,0,3,0,1,3,4,3.3,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
11,69,12,2021-12-28,Fresno State,,UNLV,REG (Conf),L 63-73,*,26,2,7,.286,0,0,,2,7,.286,.286,1,2,.500,5,3,8,0,3,1,1,3,5,6.4,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
12,70,13,2021-12-31,Fresno State,,San Diego State,REG (Conf),W 73-67,*,35,4,8,.500,0,0,,4,8,.500,.500,9,13,.692,3,9,12,0,0,1,0,3,17,15.7,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
13,71,14,2022-01-13,Fresno State,@,San Jose State,REG (Conf),W 78-57,*,30,9,13,.692,0,0,,9,13,.692,.692,5,5,1.000,4,3,7,0,2,0,0,3,23,22.0,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
14,72,15,2022-01-15,Fresno State,,San Jose State,REG (Conf),W 87-74,*,30,9,13,.692,0,0,,9,13,.692,.692,1,1,1.000,5,3,8,1,0,0,1,2,19,16.8,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
15,73,16,2022-01-19,Fresno State,@,Air Force,REG (Conf),L 57-66,*,27,4,10,.400,0,0,,4,10,.400,.400,2,3,.667,6,4,10,1,0,0,2,4,10,6.7,Wytalla Motta,https://www.sports-reference.com/cbb/players/wytalla-motta-1.html,fresno-state,2021-22
