ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,14,1,2021-11-11,Fresno State,@,Utah Valley,REG (Non-Conf),W 71-62,*,18,2,7,.286,0,0,2,7,.286,.286,1,1,1.000,1,3,4,0,0,0,1,1,5,1.1,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
2,15,2,2021-11-13,Fresno State,@,Brigham Young,REG (Non-Conf),L 64-80,*,16,4,5,.800,0,0,4,5,.800,.800,0,0,,2,1,3,0,0,0,0,1,8,7.4,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
3,16,3,2021-11-17,Fresno State,,Cal St Stanislaus,REG (Non-Conf),W 88-71,*,8,1,3,.333,0,0,1,3,.333,.333,0,0,,1,2,3,0,0,0,0,0,2,1.6,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
4,17,4,2021-11-23,Fresno State,,Cal State Northridge,REG (Non-Conf),L 75-81,*,17,5,8,.625,0,0,5,8,.625,.625,0,0,,4,4,8,0,0,0,2,4,10,6.8,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
5,18,5,2021-11-26,Fresno State,@,San Diego,REG (Non-Conf),L 64-68,*,11,1,2,.500,0,0,1,2,.500,.500,0,0,,2,1,3,0,0,1,0,2,2,2.6,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
6,19,6,2021-11-27,Fresno State,,Drexel,REG (Non-Conf),L 46-63,*,11,1,3,.333,0,0,1,3,.333,.333,2,2,1.000,2,0,2,0,0,0,0,2,4,2.9,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
7,20,7,2021-12-02,Fresno State,@,California,REG (Non-Conf),L 72-73,*,11,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,2,0,-1.2,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
8,21,8,2021-12-04,Fresno State,@,St. Mary's (CA),REG (Non-Conf),L 69-81,*,14,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,1,2,1,0,1,0,3,2,2.9,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
9,22,9,2021-12-11,Fresno State,@,Cal State Bakersfield,REG (Non-Conf),W 77-64,,5,0,2,.000,0,0,0,2,.000,.000,0,0,,0,0,0,0,0,0,1,0,0,-2.4,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
10,23,10,2021-12-18,Fresno State,,UC Merced,REG (Non-Conf),W 81-29,,9,0,0,,0,0,0,0,,,4,4,1.000,0,3,3,0,0,0,0,2,4,4.1,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
11,24,11,2021-12-20,Fresno State,,Portland,REG (Non-Conf),L 50-67,,7,3,4,.750,0,0,3,4,.750,.750,2,2,1.000,2,1,3,0,0,0,0,0,8,8.1,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
12,25,12,2021-12-28,Fresno State,,UNLV,REG (Conf),L 63-73,,19,0,5,.000,0,0,0,5,.000,.000,2,2,1.000,2,0,2,0,0,0,1,1,2,-1.5,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
13,26,14,2022-01-13,Fresno State,@,San Jose State,REG (Conf),W 78-57,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,0,0,-1.0,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
14,27,15,2022-01-15,Fresno State,,San Jose State,REG (Conf),W 87-74,,8,3,6,.500,0,0,3,6,.500,.500,0,2,.000,0,1,1,0,0,0,0,2,6,1.7,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
15,28,16,2022-01-19,Fresno State,@,Air Force,REG (Conf),L 57-66,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,1,0,1,0,0,1,2,0,0,-1.3,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
16,29,17,2022-01-22,Fresno State,@,New Mexico,REG (Conf),L 74-80,,6,1,3,.333,0,0,1,3,.333,.333,1,1,1.000,1,0,1,0,0,0,0,0,3,2.0,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
17,30,18,2022-01-24,Fresno State,,Colorado State,REG (Conf),L 67-78,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Maria Guimaraes,https://www.sports-reference.com/cbb/players/maria-guimaraes-1.html,fresno-state,2021-22
