ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,34,1,2022-11-07,Lipscomb,@,TCU,REG (Non-Conf),L 62-69,,9,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,1,0,0,2,2,0,-2.5,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
2,35,2,2022-11-10,Lipscomb,@,Northern Kentucky,REG (Non-Conf),L 95-101 (3OT),,10,0,2,.000,0,0,0,2,.000,.000,0,0,,0,0,0,0,1,0,0,5,0,-2.4,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
3,36,3,2022-11-12,Lipscomb,,Wilbeforce,REG (Non-Conf),W 81-54,,6,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,3,0,-1.2,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
4,37,4,2022-11-14,Lipscomb,,Mississippi Valley State,REG (Non-Conf),W 67-45,,15,2,4,.500,0,0,2,4,.500,.500,0,2,.000,2,2,4,0,0,0,0,1,4,2.8,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
5,38,5,2022-11-18,Lipscomb,N,San Diego,REG (Non-Conf),L 45-49,,4,0,0,,0,0,0,0,,,0,0,,1,0,1,1,0,0,0,0,0,1.4,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
6,39,6,2022-11-20,Lipscomb,@,Hawaii,REG (Non-Conf),W 73-69 (OT),,5,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
7,40,7,2022-11-29,Lipscomb,@,Western Kentucky,REG (Non-Conf),W 84-66,,4,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
8,41,8,2022-11-30,Lipscomb,,Oakwood,REG (Non-Conf),W 77-46,,8,0,3,.000,0,0,0,3,.000,.000,0,0,,1,2,3,1,0,1,1,1,0,-0.8,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
9,42,10,2022-12-06,Lipscomb,,Belmont,REG (Non-Conf),L 68-77,,4,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2,1.7,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
10,43,11,2022-12-18,Lipscomb,@,Vanderbilt,REG (Non-Conf),L 71-72 (OT),,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
11,44,12,2022-12-19,Lipscomb,,Tennessee Wesleyan,REG (Non-Conf),W 89-45,,22,2,3,.667,0,0,2,3,.667,.667,0,0,,0,1,1,1,0,1,2,1,4,2.0,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
12,45,14,2023-01-05,Lipscomb,@,Jacksonville State,REG (Conf),W 83-81 (OT),,4,0,2,.000,0,0,0,2,.000,.000,0,0,,1,0,1,0,0,0,0,0,0,-0.7,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
13,46,15,2023-01-07,Lipscomb,@,North Florida,REG (Conf),W 69-63,,15,0,1,.000,0,0,0,1,.000,.000,0,0,,1,2,3,1,0,1,1,0,0,1.0,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
14,47,16,2023-01-12,Lipscomb,,Kennesaw State,REG (Conf),L 53-71,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
15,48,17,2023-01-14,Lipscomb,,Jacksonville State,REG (Conf),W 62-55,,0,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
16,49,19,2023-01-21,Lipscomb,@,Central Arkansas,REG (Conf),W 65-57,,2,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,0,2,1.7,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
17,50,20,2023-01-26,Lipscomb,,Queens (NC),REG (Conf),W 79-68,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
18,51,21,2023-01-28,Lipscomb,,Liberty,REG (Conf),L 56-65,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
19,52,23,2023-02-04,Lipscomb,@,Bellarmine,REG (Conf),W 87-82,,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,2,2,0,-2.5,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
20,53,25,2023-02-11,Lipscomb,,North Florida,REG (Conf),W 78-73,,3,0,0,,0,0,0,0,,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
21,54,27,2023-02-18,Lipscomb,@,Stetson,REG (Conf),W 68-52,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,2,2,0,0,0,2,1,2,-0.1,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
22,55,28,2023-02-23,Lipscomb,,Austin Peay,REG (Conf),L 71-76,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
23,56,29,2023-02-25,Lipscomb,@,Austin Peay,REG (Conf),W 65-50,,8,0,3,.000,0,0,0,3,.000,.000,0,0,,0,3,3,0,1,1,0,1,0,0.1,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
24,57,30,2023-03-01,Lipscomb,,Florida Gulf Coast,REG (Conf),L 59-101,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,0,0,0,0.7,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
25,58,32,2023-03-08,Lipscomb,@,Liberty,CTOURN,L 56-84,,2,0,0,,0,0,0,0,,,1,2,.500,0,1,1,0,0,0,0,2,1,0.1,Diana Saleh,https://www.sports-reference.com/cbb/players/diana-saleh-1.html,lipscomb,2022-23
