ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,41,4,2021-11-24,Miami (OH),,Northern Kentucky,REG (Non-Conf),L 59-70,,7,0,1,.000,0,0,0,1,.000,.000,0,0,0,2,2,0,0,0,1,2,0,-1.9,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
2,42,5,2021-11-28,Miami (OH),@,Loyola Chicago,REG (Non-Conf),L 52-69,,13,0,3,.000,0,0,0,3,.000,.000,0,0,1,1,2,0,0,0,0,0,0,-1.1,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
3,43,6,2021-12-04,Miami (OH),,Evansville,REG (Non-Conf),W 81-73,,13,1,2,.500,0,0,1,2,.500,.500,0,0,0,2,2,1,2,0,2,1,2,1.9,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
4,44,7,2021-12-12,Miami (OH),,Eastern Kentucky,REG (Non-Conf),W 80-62,,7,2,3,.667,0,0,2,3,.667,.667,0,0,0,1,1,0,0,0,2,1,4,0.6,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
5,45,10,2022-01-01,Miami (OH),,Buffalo,REG (Conf),L 83-88,,6,0,0,,0,0,0,0,,,0,0,0,1,1,2,0,0,0,2,0,0.9,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
6,46,11,2022-01-12,Miami (OH),,Akron,REG (Conf),L 53-66,,8,1,2,.500,0,0,1,2,.500,.500,0,0,0,1,1,0,1,0,1,1,2,0.9,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
7,47,15,2022-01-24,Miami (OH),@,Ball State,REG (Conf),L 64-67,,7,1,2,.500,0,0,1,2,.500,.500,0,0,0,1,1,0,0,0,0,1,2,0.9,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
8,48,16,2022-01-26,Miami (OH),@,Central Michigan,REG (Conf),L 59-70,,6,0,3,.000,0,0,0,3,.000,.000,0,0,1,0,1,0,0,0,0,0,0,-1.4,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
9,49,17,2022-01-29,Miami (OH),,Eastern Michigan,REG (Conf),L 69-80,,6,1,1,1.000,0,0,1,1,1.000,1.000,0,0,1,1,2,0,0,0,2,3,2,-0.5,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
10,50,18,2022-02-02,Miami (OH),@,Toledo,REG (Conf),L 64-74,,22,2,4,.500,0,0,2,4,.500,.500,0,0,0,3,3,0,1,0,1,2,4,2.1,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
11,51,20,2022-02-07,Miami (OH),@,Kent State,REG (Conf),L 61-83,,18,0,3,.000,0,0,0,3,.000,.000,0,0,0,1,1,0,0,0,0,2,0,-2.6,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
12,52,21,2022-02-09,Miami (OH),,Toledo,REG (Conf),L 63-86,,14,2,4,.500,0,0,2,4,.500,.500,0,0,1,0,1,0,0,0,3,4,4,-1.9,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
13,53,22,2022-02-12,Miami (OH),,Central Michigan,REG (Conf),W 90-77,,9,1,1,1.000,0,0,1,1,1.000,1.000,0,0,0,0,0,0,0,0,3,0,2,-1.3,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
14,54,23,2022-02-14,Miami (OH),@,Bowling Green,REG (Conf),L 61-94,,11,1,2,.500,0,0,1,2,.500,.500,0,0,0,1,1,0,0,0,2,1,2,-1.1,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
15,55,24,2022-02-16,Miami (OH),@,Eastern Michigan,REG (Conf),L 61-70,,10,1,4,.250,0,0,1,4,.250,.250,0,0,0,0,0,0,2,0,0,0,2,1.6,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
16,56,25,2022-02-19,Miami (OH),@,Buffalo,REG (Conf),L 71-83,,3,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
17,57,26,2022-02-23,Miami (OH),,Kent State,REG (Conf),L 52-61,,6,0,2,.000,0,0,0,2,.000,.000,0,0,0,3,3,0,0,0,0,1,0,-0.9,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
18,58,27,2022-02-26,Miami (OH),,Bowling Green,REG (Conf),L 76-81,,4,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Tihanna Fulton,https://www.sports-reference.com/cbb/players/tihanna-fulton-1.html,miami-oh,2021-22
