ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,18,1,2021-11-10,Miami (OH),@,Valparaiso,REG (Non-Conf),W 85-60,,18,1,4,.250,1,2,.500,0,2,.000,.375,0,0,0,2,2,0,0,1,1,4,3,-0.7,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
2,19,2,2021-11-14,Miami (OH),@,Illinois,REG (Non-Conf),L 65-72,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,1,0,1,0,0,0,0,0,0,0.0,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
3,20,3,2021-11-17,Miami (OH),@,Xavier,REG (Non-Conf),W 77-73,,13,4,6,.667,4,5,.800,0,1,.000,1.000,0,0,1,0,1,0,0,0,0,1,12,9.7,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
4,21,4,2021-11-24,Miami (OH),,Northern Kentucky,REG (Non-Conf),L 59-70,,22,0,5,.000,0,5,.000,0,0,,.000,0,0,1,1,2,1,1,1,2,2,0,-2.9,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
5,22,5,2021-11-28,Miami (OH),@,Loyola Chicago,REG (Non-Conf),L 52-69,,11,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,0,1,1,0,0,0,0,0,3,3.0,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
6,23,9,2021-12-19,Miami (OH),@,Purdue,REG (Non-Conf),L 76-82,,7,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,0,0,0,0,0,0,0,0,2,1.0,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
7,24,10,2022-01-01,Miami (OH),,Buffalo,REG (Conf),L 83-88,,16,1,3,.333,1,3,.333,0,0,,.500,0,0,1,4,5,1,0,0,0,2,3,3.1,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
8,25,11,2022-01-12,Miami (OH),,Akron,REG (Conf),L 53-66,,10,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,1,1,2,0,0,0,0,1,3,3.3,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
9,26,14,2022-01-22,Miami (OH),,Western Michigan,REG (Conf),L 54-63,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
10,27,15,2022-01-24,Miami (OH),@,Ball State,REG (Conf),L 64-67,,4,0,0,,0,0,,0,0,,,0,0,0,2,2,0,0,0,0,0,0,0.6,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
11,28,16,2022-01-26,Miami (OH),@,Central Michigan,REG (Conf),L 59-70,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
12,29,17,2022-01-29,Miami (OH),,Eastern Michigan,REG (Conf),L 69-80,,7,1,2,.500,1,2,.500,0,0,,.750,0,0,0,0,0,0,0,0,0,1,3,1.6,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
13,30,19,2022-02-05,Miami (OH),@,Western Michigan,REG (Conf),W 80-67,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,1,0,0,0,1,0,-0.4,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
14,31,20,2022-02-07,Miami (OH),@,Kent State,REG (Conf),L 61-83,,7,1,2,.500,0,1,.000,1,1,1.000,.500,0,0,0,0,0,0,0,0,0,0,2,1.0,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
15,32,23,2022-02-14,Miami (OH),@,Bowling Green,REG (Conf),L 61-94,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,2,0,-0.8,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
16,33,26,2022-02-23,Miami (OH),,Kent State,REG (Conf),L 52-61,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
17,34,27,2022-02-26,Miami (OH),,Bowling Green,REG (Conf),L 76-81,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Jordan Tuff,https://www.sports-reference.com/cbb/players/jordan-tuff-1.html,miami-oh,2021-22
