ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-11,Albany (NY),,Merrimack,REG (Non-Conf),W 67-53,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Taylor Moffat,https://www.sports-reference.com/cbb/players/taylor-moffat-1.html,albany-ny,2022-23
2,2,3,2022-11-16,Albany (NY),@,Navy,REG (Non-Conf),W 64-50,,4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Taylor Moffat,https://www.sports-reference.com/cbb/players/taylor-moffat-1.html,albany-ny,2022-23
3,3,5,2022-11-25,Albany (NY),@,UNLV,REG (Non-Conf),L 55-78,,7,0,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,0,0,0,0.7,Taylor Moffat,https://www.sports-reference.com/cbb/players/taylor-moffat-1.html,albany-ny,2022-23
4,4,10,2022-12-06,Albany (NY),@,Dartmouth,REG (Non-Conf),W 73-45,,2,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Taylor Moffat,https://www.sports-reference.com/cbb/players/taylor-moffat-1.html,albany-ny,2022-23
5,5,13,2022-12-16,Albany (NY),@,Ohio State,REG (Non-Conf),L 57-82,,2,0,0,,0,0,,0,0,,0,0,1,0,1,0,0,0,0,1,0,0.3,Taylor Moffat,https://www.sports-reference.com/cbb/players/taylor-moffat-1.html,albany-ny,2022-23
6,6,19,2023-01-11,Albany (NY),,Bryant,REG (Conf),W 63-50,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Taylor Moffat,https://www.sports-reference.com/cbb/players/taylor-moffat-1.html,albany-ny,2022-23
7,7,20,2023-01-14,Albany (NY),,NJIT,REG (Conf),W 73-54,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Taylor Moffat,https://www.sports-reference.com/cbb/players/taylor-moffat-1.html,albany-ny,2022-23
8,8,26,2023-02-08,Albany (NY),@,Bryant,REG (Conf),W 56-36,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Taylor Moffat,https://www.sports-reference.com/cbb/players/taylor-moffat-1.html,albany-ny,2022-23
9,9,34,2023-03-17,Albany (NY),@,Massachusetts,WNIT,L 48-73,,1,1,1,1.000,1,1,1.000,0,0,1.500,0,0,0,0,0,0,0,0,0,0,3,2.7,Taylor Moffat,https://www.sports-reference.com/cbb/players/taylor-moffat-1.html,albany-ny,2022-23
