ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2023-11-06,San Diego State,@,Portland,REG (Non-Conf),L 58-72,,8,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,2,0,-1.5,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
2,2,2,2023-11-10,San Diego State,,California Baptist,REG (Non-Conf),L 68-76,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
3,3,3,2023-11-13,San Diego State,,UC Davis,REG (Non-Conf),W 77-68,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,1,0,-1.4,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
4,4,4,2023-11-18,San Diego State,@,Sacramento State,REG (Non-Conf),W 68-45,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,2,0,-0.8,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
5,5,5,2023-11-21,San Diego State,,Westcliff,REG (Non-Conf),W 64-42,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
6,6,6,2023-11-25,San Diego State,,Pennsylvania,REG (Non-Conf),W 74-49,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,1,0,0,0,1,0,0.3,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
7,7,10,2023-12-07,San Diego State,@,San Diego,REG (Non-Conf),W 67-63,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
8,8,13,2023-12-21,San Diego State,N,Florida Atlantic,REG (Non-Conf),W 75-48,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
9,9,22,2024-01-27,San Diego State,,Boise State,REG (Conf),W 79-54,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
10,10,23,2024-02-03,San Diego State,@,Colorado State,REG (Conf),L 50-82,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,2,0,0,0,0,0,1.7,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
11,11,26,2024-02-14,San Diego State,@,Nevada,REG (Conf),L 71-72,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
12,12,27,2024-02-17,San Diego State,,Utah State,REG (Conf),W 90-62,,7,0,1,.000,0,0,,0,1,.000,.000,0,0,0,1,1,2,0,0,2,0,0,-1.0,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
13,13,30,2024-03-02,San Diego State,@,UNLV,REG (Conf),L 41-100,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,1,1,0,1,0,0,0.7,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
14,14,32,2024-03-10,San Diego State,N,San Jose State,CTOURN,W 72-51,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Ellie Chen,https://www.sports-reference.com/cbb/players/ellie-chen-1.html,san-diego-state,2023-24
