ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2022-11-08,Ohio State,,Tennessee,REG (Non-Conf),W 87-75,*,19,5,6,.833,0,0,,5,6,.833,.833,0,1,.000,0,0,0,0,2,0,3,4,10,4.8,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
2,2,2,2022-11-13,Ohio State,@,Boston College,REG (Non-Conf),W 82-64,*,15,1,4,.250,0,0,,1,4,.250,.250,1,2,.500,2,1,3,1,1,0,3,1,3,0.2,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
3,3,3,2022-11-17,Ohio State,@,Ohio,REG (Non-Conf),W 86-56,*,19,2,8,.250,0,1,.000,2,7,.286,.250,1,2,.500,0,3,3,1,3,1,3,1,5,1.7,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
4,4,4,2022-11-20,Ohio State,,McNeese State,REG (Non-Conf),W 99-43,*,20,1,4,.250,0,1,.000,1,3,.333,.250,0,0,,2,1,3,3,3,1,1,1,2,5.7,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
5,5,5,2022-11-23,Ohio State,,Wright State,REG (Non-Conf),W 105-52,*,18,7,13,.538,1,2,.500,6,11,.545,.577,1,2,.500,1,1,2,0,5,0,2,1,16,12.9,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
6,6,6,2022-11-27,Ohio State,,North Alabama,REG (Non-Conf),W 105-67,*,20,8,13,.615,2,3,.667,6,10,.600,.692,2,4,.500,2,0,2,2,0,0,1,2,20,14.3,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
7,7,7,2022-11-30,Ohio State,@,Louisville,REG (Non-Conf),W 96-77,*,6,0,0,,0,0,,0,0,,,1,2,.500,0,2,2,0,1,0,2,2,1,-0.6,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
8,8,8,2022-12-04,Ohio State,@,Rutgers,REG (Conf),W 82-70,*,33,1,6,.167,0,1,.000,1,5,.200,.167,3,4,.750,0,4,4,7,3,2,3,2,5,7.5,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
9,9,9,2022-12-08,Ohio State,,New Hampshire,REG (Non-Conf),W 92-36,*,20,9,16,.563,1,5,.200,8,11,.727,.594,1,2,.500,0,4,4,4,5,0,1,2,20,19.2,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
10,10,10,2022-12-11,Ohio State,,Michigan State,REG (Conf),W 74-68,*,26,4,12,.333,0,2,.000,4,10,.400,.333,0,2,.000,2,8,10,1,1,0,4,3,8,0.7,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
11,11,11,2022-12-16,Ohio State,,Albany (NY),REG (Non-Conf),W 82-57,*,25,10,15,.667,1,3,.333,9,12,.750,.700,3,6,.500,2,5,7,3,2,0,3,1,24,19.9,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
12,12,12,2022-12-20,Ohio State,N,South Florida,REG (Non-Conf),W 88-86 (OT),*,42,10,18,.556,0,2,.000,10,16,.625,.556,10,11,.909,1,4,5,3,3,1,4,3,30,23.5,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
13,13,13,2022-12-21,Ohio State,N,Oregon,REG (Non-Conf),W 84-67,*,30,3,8,.375,0,1,.000,3,7,.429,.375,0,0,,2,4,6,3,0,0,3,2,6,2.5,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
14,14,14,2022-12-28,Ohio State,@,Northwestern,REG (Conf),W 81-48,*,29,10,15,.667,1,3,.333,9,12,.750,.700,3,4,.750,0,4,4,3,2,2,4,3,24,18.6,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
15,15,15,2022-12-31,Ohio State,,Michigan,REG (Conf),W 66-57,*,25,5,9,.556,0,1,.000,5,8,.625,.556,2,3,.667,0,3,3,0,3,1,5,5,12,4.9,Cotie McMahon,https://www.sports-reference.com/cbb/players/cotie-mcmahon-1.html,ohio-state,2022-23
