ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,31,1,2023-11-06,North Alabama,,UT Southern,REG (Non-Conf),W 90-47,,18,4,10,.400,4,9,.444,0,1,.000,.600,0,0,0,3,3,1,0,0,1,1,12,6.8,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
2,32,2,2023-11-10,North Alabama,,Denver,REG (Non-Conf),L 51-67,,14,2,5,.400,1,3,.333,1,2,.500,.500,0,0,0,0,0,0,0,0,1,0,5,1.3,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
3,33,3,2023-11-14,North Alabama,@,Missouri,REG (Non-Conf),L 72-83,,9,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
4,34,4,2023-11-18,North Alabama,,Southern Mississippi,REG (Non-Conf),L 63-91,,11,1,4,.250,1,4,.250,0,0,,.375,0,0,0,1,1,0,0,0,1,0,3,-0.1,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
5,35,5,2023-11-21,North Alabama,,UT Martin,REG (Non-Conf),W 70-63,,0,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
6,36,7,2023-11-29,North Alabama,@,Alabama A&M,REG (Non-Conf),L 57-70,,6,0,1,.000,0,1,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
7,37,8,2023-12-05,North Alabama,,Fisk,REG (Non-Conf),W 95-60,,10,3,6,.500,1,4,.250,2,2,1.000,.583,0,0,0,0,0,0,0,0,2,0,7,2.0,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
8,38,11,2023-12-19,North Alabama,@,Samford,REG (Non-Conf),W 69-64,,5,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,2,2,0,0,0,0,0,0,-0.8,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
9,39,13,2023-12-31,North Alabama,@,Auburn,REG (Non-Conf),L 58-79,,6,0,1,.000,0,1,.000,0,0,,.000,0,0,1,1,2,0,0,0,0,0,0,0.3,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
10,40,14,2024-01-06,North Alabama,,Central Arkansas,REG (Conf),L 62-83,,10,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,1,0,0,0,0,0.3,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
11,41,17,2024-01-18,North Alabama,@,Bellarmine,REG (Conf),W 91-90 (OT),,3,0,2,.000,0,1,.000,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
12,42,19,2024-01-24,North Alabama,,Kennesaw State,REG (Conf),W 79-60,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,3,0,-1.2,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
13,43,24,2024-02-10,North Alabama,@,Florida Gulf Coast,REG (Conf),L 42-84,,3,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
14,44,25,2024-02-15,North Alabama,,Eastern Kentucky,REG (Conf),L 57-84,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
15,45,29,2024-03-02,North Alabama,@,Central Arkansas,REG (Conf),L 63-89,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,1,0,-1.1,Emma Kate Tittle,https://www.sports-reference.com/cbb/players/emma-kate-tittle-1.html,north-alabama,2023-24
