ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,7,1,2022-11-08,UMBC,,Gettysburg,REG (Non-Conf),W 79-77,,11,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,2,2,2,0,-1.1,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
2,8,2,2022-11-10,UMBC,@,Virginia,REG (Non-Conf),L 46-101,,15,0,0,,0,0,0,0,,,0,0,1,0,1,0,0,1,1,2,0,-0.4,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
3,9,3,2022-11-13,UMBC,@,Loyola (MD),REG (Non-Conf),L 47-61,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,1,2,0,-1.8,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
4,10,4,2022-11-17,UMBC,,Richmond,REG (Non-Conf),L 57-64,,6,0,0,,0,0,0,0,,,0,0,1,1,2,0,0,1,2,2,0,-1.1,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
5,11,5,2022-11-20,UMBC,@,St. Francis Brooklyn,REG (Non-Conf),W 64-59,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,1,3,0,-2.2,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
6,12,6,2022-11-30,UMBC,@,Lafayette,REG (Non-Conf),L 38-72,,8,0,0,,0,0,0,0,,,0,0,1,0,1,0,0,0,1,1,0,-0.7,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
7,13,8,2022-12-07,UMBC,@,Houston,REG (Non-Conf),L 43-67,,9,0,0,,0,0,0,0,,,0,0,1,1,2,0,0,2,0,0,0,2.4,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
8,14,9,2022-12-10,UMBC,@,Mount St. Mary's,REG (Non-Conf),L 57-63,,7,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
9,15,10,2022-12-18,UMBC,,American,REG (Non-Conf),L 68-70,,8,0,1,.000,0,0,0,1,.000,.000,0,0,0,0,0,0,1,1,0,1,0,0.6,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
10,16,11,2022-12-22,UMBC,@,Hartford,REG (Non-Conf),W 76-52,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
11,17,12,2022-12-29,UMBC,,Binghamton,REG (Conf),W 73-69,,1,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
12,18,14,2023-01-04,UMBC,@,Albany (NY),REG (Conf),L 53-61,,3,0,0,,0,0,0,0,,,0,0,1,0,1,0,0,0,0,0,0,0.7,Maryama Turkstra,https://www.sports-reference.com/cbb/players/maryama-turkstra-1.html,maryland-baltimore-county,2022-23
