ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,62,1,2022-11-11,Texas,,Louisiana,REG (Non-Conf),W 68-45,,22,6,9,.667,0,0,6,9,.667,.667,9,14,.643,3,3,6,0,2,5,0,1,21,23.2,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
2,63,2,2022-11-14,Texas,@,Connecticut,REG (Non-Conf),L 76-83,,29,4,7,.571,0,0,4,7,.571,.571,2,4,.500,2,6,8,0,0,3,0,2,10,10.4,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
3,64,3,2022-11-19,Texas,N,Marquette,REG (Non-Conf),L 61-68,*,22,2,6,.333,0,0,2,6,.333,.333,1,2,.500,2,3,5,0,0,3,0,2,5,4.8,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
4,65,4,2022-11-20,Texas,N,Louisville,REG (Non-Conf),L 63-71,*,21,3,6,.500,0,0,3,6,.500,.500,4,4,1.000,1,2,3,0,1,3,3,2,10,7.6,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
5,66,5,2022-11-21,Texas,N,Rutgers,REG (Non-Conf),W 82-44,*,15,1,3,.333,0,0,1,3,.333,.333,2,2,1.000,3,1,4,0,0,1,2,1,4,3.0,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
6,67,6,2022-11-27,Texas,,Princeton,REG (Non-Conf),W 74-50,*,20,4,6,.667,0,0,4,6,.667,.667,4,5,.800,3,7,10,1,2,1,1,1,12,15.2,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
7,68,16,2023-01-07,Texas,@,Oklahoma State,REG (Conf),L 82-86,,3,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,1,0,0,0,0.0,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
8,69,17,2023-01-10,Texas,,Kansas,REG (Conf),W 72-59,,25,2,6,.333,0,0,2,6,.333,.333,3,3,1.000,3,2,5,0,0,0,2,3,7,3.1,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
9,70,18,2023-01-15,Texas,,Iowa State,REG (Conf),W 68-53,,16,3,5,.600,0,0,3,5,.600,.600,2,4,.500,2,2,4,0,0,1,1,0,8,6.6,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
10,71,19,2023-01-18,Texas,@,Texas Tech,REG (Conf),L 64-68,,18,3,4,.750,0,0,3,4,.750,.750,0,2,.000,2,2,4,2,0,3,1,4,6,6.5,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
11,72,20,2023-01-22,Texas,@,Baylor,REG (Conf),W 68-55,,21,5,11,.455,0,0,5,11,.455,.455,0,0,,2,5,7,0,0,3,2,5,10,5.3,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
12,73,21,2023-01-25,Texas,,Oklahoma,REG (Conf),W 78-58,,20,7,11,.636,0,0,7,11,.636,.636,2,4,.500,3,3,6,0,0,0,1,3,16,11.1,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
13,74,22,2023-01-28,Texas,,Oklahoma State,REG (Conf),W 78-69,,24,9,10,.900,0,0,9,10,.900,.900,1,2,.500,2,2,4,0,0,0,0,2,19,16.4,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
14,75,23,2023-02-01,Texas,@,West Virginia,REG (Conf),W 69-56,,24,6,8,.750,0,0,6,8,.750,.750,0,0,,1,5,6,1,0,0,2,4,12,8.1,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
15,76,24,2023-02-04,Texas,@,Kansas,REG (Conf),W 68-65,,15,1,4,.250,0,0,1,4,.250,.250,0,0,,0,2,2,0,2,3,1,5,2,1.3,Taylor Jones,https://www.sports-reference.com/cbb/players/taylor-jones-2.html,texas,2022-23
