ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,6,13,2022-12-27,South Carolina State,@,Wichita State,REG (Non-Conf),L 38-105,,12,1,2,.500,0,0,1,2,.500,.500,1,2,.500,0,1,1,0,0,1,1,4,3,0.0,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
2,7,14,2022-12-29,South Carolina State,@,New Mexico,REG (Non-Conf),L 55-107,*,25,5,11,.455,0,0,5,11,.455,.455,0,0,,1,4,5,2,0,1,2,1,10,5.9,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
3,8,15,2023-01-01,South Carolina State,@,Furman,REG (Non-Conf),L 51-71,*,26,3,8,.375,0,0,3,8,.375,.375,0,3,.000,0,4,4,0,2,0,1,2,6,1.8,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
4,9,17,2023-01-14,South Carolina State,@,North Carolina Central,REG (Conf),L 55-72,,15,0,2,.000,0,0,0,2,.000,.000,3,4,.750,0,4,4,0,0,0,4,1,3,-2.0,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
5,10,18,2023-01-21,South Carolina State,,Maryland Eastern Shore,REG (Conf),L 52-58,*,11,0,2,.000,0,0,0,2,.000,.000,0,1,.000,0,0,0,0,0,0,0,4,0,-3.4,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
6,11,19,2023-01-23,South Carolina State,,Delaware State,REG (Conf),L 49-58,,12,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,0,0,0,0,0,0,2,1,4,1.0,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
7,12,20,2023-01-28,South Carolina State,@,Norfolk State,REG (Conf),L 43-64,,15,3,5,.600,0,0,3,5,.600,.600,0,0,,2,5,7,1,0,1,3,1,6,4.6,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
8,13,21,2023-01-30,South Carolina State,@,Howard,REG (Conf),L 35-67,*,12,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,0,5,3,0,-5.5,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
9,14,26,2023-02-18,South Carolina State,@,Maryland Eastern Shore,REG (Conf),L 34-76,,5,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,0,2,1,0,-1.8,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
10,15,28,2023-02-25,South Carolina State,,Norfolk State,REG (Conf),L 41-69,,13,0,3,.000,0,0,0,3,.000,.000,0,0,,3,1,4,0,1,1,3,1,0,-1.4,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
11,16,30,2023-03-02,South Carolina State,,North Carolina Central,REG (Conf),L 47-61,,6,0,1,.000,0,0,0,1,.000,.000,1,2,.500,0,0,0,1,0,1,0,0,1,1.3,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
12,17,31,2023-03-08,South Carolina State,N,Norfolk State,CTOURN,L 37-61,,14,1,1,1.000,0,0,1,1,1.000,1.000,1,2,.500,1,2,3,0,1,1,2,1,3,2.9,Aliciah Fields,https://www.sports-reference.com/cbb/players/aliciah-fields-1.html,south-carolina-state,2022-23
