ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg3,fg3a,fg2,fg2a,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,11,2025-01-02,Arkansas–Pine Bluff,@,Alabama State,REG (Conf),L 46-58,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Aryah Hazley,https://www.sports-reference.com/cbb/players/aryah-hazley-1.html,arkansas-pine-bluff,2024-25
2,2,19,2025-02-04,Arkansas–Pine Bluff,,Texas Southern,REG (Conf),L 65-75,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,Aryah Hazley,https://www.sports-reference.com/cbb/players/aryah-hazley-1.html,arkansas-pine-bluff,2024-25
