ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2024-11-12,Fairfield,,Richmond,REG (Non-Conf),L 39-62,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Julia Karpell,https://www.sports-reference.com/cbb/players/julia-karpell-1.html,fairfield,2024-25
2,2,4,2024-11-20,Fairfield,,Central Connecticut State,REG (Non-Conf),W 82-54,,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,1,2,0,-1.8,Julia Karpell,https://www.sports-reference.com/cbb/players/julia-karpell-1.html,fairfield,2024-25
3,3,5,2024-11-25,Fairfield,@,Charleston Southern,REG (Non-Conf),W 79-36,,10,1,2,.500,1,2,.500,0,0,.750,0,0,0,1,1,0,0,0,0,2,3,1.5,Julia Karpell,https://www.sports-reference.com/cbb/players/julia-karpell-1.html,fairfield,2024-25
4,4,7,2024-12-03,Fairfield,,Staten Island,REG (Non-Conf),W 94-47,,25,6,8,.750,6,8,.750,0,0,1.125,0,0,0,1,1,0,0,0,1,3,18,12.9,Julia Karpell,https://www.sports-reference.com/cbb/players/julia-karpell-1.html,fairfield,2024-25
5,5,16,2025-01-18,Fairfield,@,Canisius,REG (Conf),W 97-51,,5,0,1,.000,0,1,.000,0,0,.000,0,0,0,1,1,0,0,0,0,0,0,-0.4,Julia Karpell,https://www.sports-reference.com/cbb/players/julia-karpell-1.html,fairfield,2024-25
6,6,21,2025-02-06,Fairfield,@,Marist,REG (Conf),W 80-49,,2,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Julia Karpell,https://www.sports-reference.com/cbb/players/julia-karpell-1.html,fairfield,2024-25
7,7,23,2025-02-13,Fairfield,,Saint Peter's,REG (Conf),W 73-43,,2,0,0,,0,0,,0,0,,0,0,0,0,0,1,0,0,0,2,0,-0.1,Julia Karpell,https://www.sports-reference.com/cbb/players/julia-karpell-1.html,fairfield,2024-25
8,8,24,2025-02-15,Fairfield,@,Manhattan,REG (Conf),W 84-45,,3,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Julia Karpell,https://www.sports-reference.com/cbb/players/julia-karpell-1.html,fairfield,2024-25
