ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,66,1,2021-11-09,Marshall,,Bluefield St.,REG (Non-Conf),W 108-45,*,14,2,3,.667,0,0,2,3,.667,.667,0,0,,1,2,3,1,1,0,1,2,4,3.9,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
2,67,2,2021-11-14,Marshall,@,Radford,REG (Non-Conf),W 68-64,*,24,2,7,.286,0,0,2,7,.286,.286,1,2,.500,5,2,7,0,0,2,3,1,5,2.6,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
3,68,3,2021-11-19,Marshall,,Morehead State,REG (Non-Conf),W 65-58,*,31,3,6,.500,0,0,3,6,.500,.500,1,2,.500,1,6,7,0,0,1,1,3,7,4.6,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
4,69,4,2021-11-22,Marshall,@,Purdue,REG (Non-Conf),L 60-70,*,28,2,6,.333,0,0,2,6,.333,.333,2,2,1.000,4,1,5,0,1,2,1,5,6,5.1,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
5,70,5,2021-11-28,Marshall,@,Michigan State,REG (Non-Conf),L 75-85,*,29,2,7,.286,0,0,2,7,.286,.286,0,0,,3,2,5,2,0,1,1,4,4,2.1,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
6,71,6,2021-12-04,Marshall,,Coppin State,REG (Non-Conf),L 69-77,*,26,1,5,.200,0,0,1,5,.200,.200,0,3,.000,3,5,8,2,0,1,0,2,2,2.6,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
7,72,7,2021-12-12,Marshall,@,St. Bonaventure,REG (Non-Conf),L 47-50,*,26,1,2,.500,0,0,1,2,.500,.500,0,0,,5,5,10,2,0,1,1,1,2,6.7,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
8,73,8,2021-12-15,Marshall,,Alderson-Broaddus,REG (Non-Conf),W 88-56,*,12,2,3,.667,0,0,2,3,.667,.667,0,0,,5,2,7,1,1,2,0,1,4,9.5,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
9,74,9,2021-12-20,Marshall,@,Oakland,REG (Non-Conf),W 79-58,*,30,4,6,.667,0,0,4,6,.667,.667,0,0,,6,5,11,0,0,1,2,1,8,9.4,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
10,75,10,2021-12-30,Marshall,,Louisiana Tech,REG (Conf),W 62-44,*,22,1,5,.200,0,0,1,5,.200,.200,0,0,,5,4,9,1,0,2,2,3,2,2.5,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
11,76,11,2022-01-01,Marshall,,Southern Mississippi,REG (Conf),W 72-55,*,31,0,3,.000,0,0,0,3,.000,.000,0,0,,6,0,6,0,0,4,3,5,0,-0.1,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
12,77,12,2022-01-08,Marshall,@,Florida Atlantic,REG (Conf),W 66-51,*,36,2,4,.500,0,0,2,4,.500,.500,1,2,.500,4,4,8,0,3,0,0,2,5,8.8,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
13,78,13,2022-01-13,Marshall,@,North Texas,REG (Conf),L 54-64,*,33,3,4,.750,0,0,3,4,.750,.750,0,0,,3,6,9,1,1,0,0,2,6,9.2,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
14,79,14,2022-01-15,Marshall,@,Rice,REG (Conf),W 66-53,*,30,3,5,.600,0,0,3,5,.600,.600,0,0,,2,5,7,0,0,0,1,0,6,5.6,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
15,80,15,2022-01-20,Marshall,,Florida International,REG (Conf),W 62-59,*,25,1,2,.500,0,0,1,2,.500,.500,0,2,.000,1,7,8,2,0,0,1,3,2,2.2,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
16,81,16,2022-01-22,Marshall,,Florida Atlantic,REG (Conf),W 57-44 (OT),*,29,0,3,.000,0,0,0,3,.000,.000,0,2,.000,4,4,8,2,0,0,0,4,0,0.9,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
17,82,17,2022-01-27,Marshall,@,Middle Tennessee,REG (Conf),L 41-80,*,20,1,3,.333,0,0,1,3,.333,.333,0,0,,1,1,2,0,0,1,2,3,2,-1.2,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
18,83,18,2022-01-29,Marshall,@,UAB,REG (Conf),L 65-77,*,19,0,0,,0,0,0,0,,,0,0,,2,3,5,0,0,4,1,3,0,2.9,Lorelei Roper,https://www.sports-reference.com/cbb/players/lorelei-roper-1.html,marshall,2021-22
