ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,10,2021-12-19,North Dakota State,,Jamestown,REG (Non-Conf),W 82-36,,16,4,7,.571,2,5,.400,2,2,1.000,.714,0,0,1,1,2,0,2,0,1,1,10,8.3,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
2,2,14,2022-01-06,North Dakota State,,Denver,REG (Conf),W 74-68,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
3,3,15,2022-01-08,North Dakota State,,Omaha,REG (Conf),L 54-68,,4,0,0,,0,0,,0,0,,,0,0,0,2,2,0,0,0,0,0,0,0.6,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
4,4,16,2022-01-13,North Dakota State,@,St. Thomas,REG (Conf),L 62-73,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
5,5,17,2022-01-15,North Dakota State,@,Western Illinois,REG (Conf),W 63-55,,18,3,7,.429,2,6,.333,1,1,1.000,.571,0,0,0,2,2,0,0,0,0,2,8,4.1,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
6,6,18,2022-01-20,North Dakota State,,Kansas City,REG (Conf),L 62-67,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
7,7,19,2022-01-22,North Dakota State,,Oral Roberts,REG (Conf),W 74-70,,4,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
8,8,24,2022-02-10,North Dakota State,,Western Illinois,REG (Conf),L 59-61,,4,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,1,1,0,-1.1,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
9,9,25,2022-02-12,North Dakota State,,St. Thomas,REG (Conf),W 69-60,,7,2,2,1.000,2,2,1.000,0,0,,1.500,0,0,0,0,0,0,0,0,0,1,6,5.0,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
10,10,26,2022-02-17,North Dakota State,@,Oral Roberts,REG (Conf),L 64-68,,4,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,1,0,-0.1,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
11,11,27,2022-02-19,North Dakota State,@,Kansas City,REG (Conf),L 67-76,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
12,12,28,2022-02-26,North Dakota State,,North Dakota,REG (Conf),W 81-64,,1,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
13,13,29,2022-03-06,North Dakota State,@,Kansas City,CTOURN,L 74-81,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Sophie Olson,https://www.sports-reference.com/cbb/players/sophie-olson-1.html,north-dakota-state,2021-22
