ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-16,West Virginia,,Saint Francis (PA),REG (Non-Conf),W 86-33,,19,5,6,.833,0,0,,5,6,.833,.833,0,0,,1,4,5,0,4,1,0,1,10,14.0,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
2,2,2,2021-11-19,West Virginia,,Kennesaw State,REG (Non-Conf),W 78-58,,10,2,3,.667,0,1,.000,2,2,1.000,.667,0,0,,0,2,2,3,2,0,1,5,4,4.4,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
3,3,3,2021-11-21,West Virginia,,Radford,REG (Non-Conf),W 83-31,,19,3,10,.300,0,1,.000,3,9,.333,.300,2,3,.667,0,2,2,3,5,0,3,1,8,6.1,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
4,4,4,2021-11-25,West Virginia,N,Purdue,REG (Non-Conf),W 65-57,,11,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,2,2,0,1,1,0,1.6,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
5,5,5,2021-11-27,West Virginia,,Brigham Young,REG (Non-Conf),L 57-58,,5,0,0,,0,0,,0,0,,,0,0,,0,0,0,1,0,0,0,0,0,0.7,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
6,6,6,2021-12-01,West Virginia,@,Kentucky,REG (Non-Conf),L 60-83,,12,1,4,.250,0,0,,1,4,.250,.250,0,0,,0,1,1,1,1,0,0,1,2,1.2,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
7,7,7,2021-12-07,West Virginia,,Charlotte,REG (Non-Conf),W 65-54,,19,3,5,.600,1,1,1.000,2,4,.500,.700,1,2,.500,0,0,0,2,3,0,2,1,8,7.3,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
8,8,8,2021-12-12,West Virginia,@,James Madison,REG (Non-Conf),W 75-68 (OT),,21,1,4,.250,0,1,.000,1,3,.333,.250,2,4,.500,2,2,4,3,2,1,2,3,4,4.4,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
9,9,9,2021-12-20,West Virginia,,South Florida,REG (Non-Conf),L 55-77,,21,2,5,.400,1,2,.500,1,3,.333,.500,1,2,.500,0,1,1,0,2,0,1,3,6,3.0,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
10,10,10,2021-12-21,West Virginia,@,Michigan State,REG (Non-Conf),W 74-54,,15,1,3,.333,0,0,,1,3,.333,.333,2,2,1.000,0,1,1,3,0,1,1,3,4,3.2,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
11,11,11,2022-01-02,West Virginia,@,Iowa State,REG (Conf),L 72-88,,21,3,9,.333,1,3,.333,2,6,.333,.389,1,2,.500,1,0,1,1,0,2,1,1,8,3.9,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
12,12,12,2022-01-08,West Virginia,,Kansas State,REG (Conf),L 61-71,,6,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,1,1,0,0,0,1,1,0,-1.8,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
13,13,13,2022-01-12,West Virginia,,Texas Tech,REG (Conf),W 64-53,,17,5,6,.833,1,2,.500,4,4,1.000,.917,0,0,,0,1,1,5,1,0,2,0,11,11.6,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
14,14,14,2022-01-15,West Virginia,@,Texas,REG (Conf),L 57-73,,27,8,16,.500,2,5,.400,6,11,.545,.563,1,1,1.000,0,2,2,2,2,0,1,2,19,13.2,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
15,15,15,2022-01-19,West Virginia,,Oklahoma,REG (Conf),L 76-88,,27,2,9,.222,0,4,.000,2,5,.400,.222,1,2,.500,0,4,4,4,3,2,3,2,5,3.7,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
16,16,16,2022-01-22,West Virginia,@,Oklahoma State,REG (Conf),W 61-57,,30,1,7,.143,0,1,.000,1,6,.167,.143,4,4,1.000,3,0,3,3,2,1,2,2,6,5.6,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
17,17,17,2022-01-25,West Virginia,,TCU,REG (Conf),W 66-54,,26,6,11,.545,1,2,.500,5,9,.556,.591,0,0,,2,0,2,5,2,1,0,2,13,14.5,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
18,18,18,2022-01-29,West Virginia,,Baylor,REG (Conf),L 54-87,,23,2,12,.167,0,2,.000,2,10,.200,.167,1,2,.500,3,2,5,3,0,0,2,2,5,-1.0,JJ Quinerly,https://www.sports-reference.com/cbb/players/janaiya-quinerly-1.html,west-virginia,2021-22
