ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,19,1,2021-11-09,Portland State,,Warner Pacific,REG (Non-Conf),W 87-64,,7,1,4,.250,0,0,1,4,.250,.250,0,0,,1,0,1,0,1,1,0,0,2,2.0,Reilly Kelty,https://www.sports-reference.com/cbb/players/reilly-kelty-1.html,portland-state,2021-22
2,20,2,2021-11-12,Portland State,,Dixie State,REG (Non-Conf),W 80-52,,5,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,2,3,0,0,0,0,0,2,3.0,Reilly Kelty,https://www.sports-reference.com/cbb/players/reilly-kelty-1.html,portland-state,2021-22
3,21,3,2021-11-20,Portland State,@,Prairie View A&M,REG (Non-Conf),W 75-61,,4,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,0,0,0,0,3,2,0.5,Reilly Kelty,https://www.sports-reference.com/cbb/players/reilly-kelty-1.html,portland-state,2021-22
4,22,4,2021-11-21,Portland State,@,Hawaii,REG (Non-Conf),L 68-71,,2,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Reilly Kelty,https://www.sports-reference.com/cbb/players/reilly-kelty-1.html,portland-state,2021-22
5,23,5,2021-11-27,Portland State,@,Utah Valley,REG (Non-Conf),L 43-62,,17,3,4,.750,0,0,3,4,.750,.750,0,0,,0,3,3,1,0,1,0,2,6,5.9,Reilly Kelty,https://www.sports-reference.com/cbb/players/reilly-kelty-1.html,portland-state,2021-22
6,24,6,2021-12-02,Portland State,,Idaho State,REG (Conf),L 40-83,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Reilly Kelty,https://www.sports-reference.com/cbb/players/reilly-kelty-1.html,portland-state,2021-22
7,25,7,2021-12-04,Portland State,,Weber State,REG (Conf),L 57-85,,12,1,2,.500,0,0,1,2,.500,.500,2,2,1.000,0,2,2,0,0,1,0,3,4,3.1,Reilly Kelty,https://www.sports-reference.com/cbb/players/reilly-kelty-1.html,portland-state,2021-22
8,26,10,2021-12-19,Portland State,,Simpson (CA),REG (Non-Conf),W 73-45,,10,5,7,.714,0,0,5,7,.714,.714,2,2,1.000,2,2,4,1,0,3,2,3,12,10.7,Reilly Kelty,https://www.sports-reference.com/cbb/players/reilly-kelty-1.html,portland-state,2021-22
9,27,11,2022-01-15,Portland State,,Sacramento State,REG (Conf),L 58-70,,14,0,2,.000,0,0,0,2,.000,.000,0,0,,1,2,3,0,1,2,0,3,0,1.1,Reilly Kelty,https://www.sports-reference.com/cbb/players/reilly-kelty-1.html,portland-state,2021-22
10,28,12,2022-01-17,Portland State,@,Eastern Washington,REG (Conf),L 44-68,*,16,0,2,.000,0,0,0,2,.000,.000,0,0,,0,5,5,0,2,0,0,4,0,0.5,Reilly Kelty,https://www.sports-reference.com/cbb/players/reilly-kelty-1.html,portland-state,2021-22
