ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,16,1,2021-11-11,Incarnate Word,@,UTEP,REG (Non-Conf),L 47-81,,16,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,0,3,3,0,1,0,5,2,2,-3.6,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
2,17,2,2021-11-13,Incarnate Word,@,New Mexico State,REG (Non-Conf),L 48-57,,14,0,0,,0,0,,0,0,,,0,0,0,1,1,1,0,0,1,0,0,0.0,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
3,18,3,2021-11-17,Incarnate Word,,Texas Lutheran,REG (Non-Conf),W 65-50,*,15,1,4,.250,0,3,.000,1,1,1.000,.250,0,0,0,2,2,1,0,0,1,2,2,-0.9,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
4,19,4,2021-11-21,Incarnate Word,@,UTSA,REG (Non-Conf),L 60-66,,9,2,4,.500,0,1,.000,2,3,.667,.500,0,0,0,2,2,0,0,0,0,0,4,2.6,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
5,20,5,2021-11-29,Incarnate Word,,Western Illinois,REG (Non-Conf),W 63-59,,9,1,3,.333,0,2,.000,1,1,1.000,.333,0,0,0,3,3,0,0,0,1,1,2,-0.2,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
6,21,6,2021-12-04,Incarnate Word,,Schreiner,REG (Non-Conf),W 73-46,,3,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
7,22,10,2022-01-09,Incarnate Word,@,Texas A&M–Corpus Christi,REG (Non-Conf),L 43-62,,17,0,4,.000,0,4,.000,0,0,,.000,0,0,0,0,0,1,1,0,0,0,0,-1.1,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
8,23,12,2022-01-15,Incarnate Word,@,Texas A&M–Corpus Christi,REG (Conf),L 54-61,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
9,24,13,2022-01-20,Incarnate Word,,Houston Baptist,REG (Conf),L 57-62,,3,0,2,.000,0,1,.000,0,1,.000,.000,0,0,1,0,1,0,1,0,0,0,0,0.3,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
10,25,14,2022-01-22,Incarnate Word,,McNeese State,REG (Conf),L 57-67,,5,0,1,.000,0,0,,0,1,.000,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
11,26,15,2022-01-27,Incarnate Word,@,Northwestern State,REG (Conf),W 52-45,,6,1,3,.333,0,1,.000,1,2,.500,.333,0,0,1,1,2,0,1,0,0,0,2,2.3,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
12,27,16,2022-01-29,Incarnate Word,@,Southeastern Louisiana,REG (Conf),L 49-76,,15,1,4,.250,1,3,.333,0,1,.000,.375,0,0,0,0,0,0,0,0,2,0,3,-1.4,Arielle Adams,https://www.sports-reference.com/cbb/players/arielle-adams-1.html,incarnate-word,2021-22
