ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,43,1,2021-11-11,William & Mary,@,Coppin State,REG (Non-Conf),L 56-73,*,24,4,5,.800,0,0,,4,5,.800,.800,2,2,1.000,2,4,6,0,3,0,4,4,10,8.1,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
2,44,2,2021-11-14,William & Mary,,Randolph,REG (Non-Conf),W 83-31,*,25,6,8,.750,0,0,,6,8,.750,.750,3,4,.750,0,0,0,3,1,1,1,1,15,13.8,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
3,45,3,2021-11-16,William & Mary,@,Navy,REG (Non-Conf),L 54-66,*,25,5,7,.714,0,0,,5,7,.714,.714,0,0,,2,2,4,2,0,0,4,2,10,5.7,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
4,46,5,2021-11-23,William & Mary,@,Maryland Eastern Shore,REG (Non-Conf),W 65-58,*,33,5,12,.417,0,0,,5,12,.417,.417,1,4,.250,7,7,14,1,2,1,5,2,11,8.0,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
5,47,6,2021-11-29,William & Mary,,Hampton,REG (Non-Conf),W 58-41,*,26,5,9,.556,0,1,.000,5,8,.625,.556,0,0,,0,9,9,2,0,0,0,2,10,9.0,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
6,48,7,2021-12-02,William & Mary,@,Virginia,REG (Non-Conf),L 44-60,*,26,2,4,.500,1,3,.333,1,1,1.000,.625,2,2,1.000,5,3,8,1,3,1,4,3,7,8.6,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
7,49,8,2021-12-05,William & Mary,,Old Dominion,REG (Non-Conf),L 55-68,*,29,4,8,.500,0,0,,4,8,.500,.500,0,0,,1,2,3,1,1,0,3,4,8,2.4,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
8,50,9,2021-12-08,William & Mary,@,Hampton,REG (Non-Conf),L 40-57,*,32,0,6,.000,0,1,.000,0,5,.000,.000,1,2,.500,1,5,6,0,5,0,3,5,1,-1.4,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
9,51,10,2021-12-12,William & Mary,@,Richmond,REG (Non-Conf),L 52-90,*,23,4,9,.444,1,1,1.000,3,8,.375,.500,0,0,,1,2,3,0,0,1,2,3,9,3.1,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
10,52,11,2021-12-19,William & Mary,,Norfolk State,REG (Non-Conf),W 55-50,*,40,5,7,.714,0,1,.000,5,6,.833,.714,3,6,.500,3,3,6,5,2,1,2,3,13,14.9,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
11,53,12,2022-01-07,William & Mary,@,James Madison,REG (Conf),L 39-67,*,24,5,8,.625,1,1,1.000,4,7,.571,.688,4,4,1.000,1,4,5,1,0,2,2,4,15,11.8,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
12,54,13,2022-01-09,William & Mary,@,Towson,REG (Conf),L 55-91,*,20,4,6,.667,0,0,,4,6,.667,.667,0,1,.000,0,4,4,1,1,0,4,3,8,2.7,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
13,55,14,2022-01-16,William & Mary,,College of Charleston,REG (Conf),L 71-87,*,26,1,5,.200,0,0,,1,5,.200,.200,0,0,,2,3,5,0,2,1,4,4,2,-1.7,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
14,56,15,2022-01-21,William & Mary,@,Hofstra,REG (Conf),W 56-48,*,28,4,9,.444,0,0,,4,9,.444,.444,2,2,1.000,2,4,6,0,0,0,2,4,10,4.3,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
15,57,16,2022-01-23,William & Mary,@,Northeastern,REG (Conf),L 57-67,*,26,4,9,.444,0,0,,4,9,.444,.444,3,4,.750,1,3,4,2,2,0,1,5,11,7.9,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
16,58,17,2022-01-28,William & Mary,,Delaware,REG (Conf),L 56-70,*,37,4,10,.400,0,1,.000,4,9,.444,.400,0,0,,3,4,7,0,0,0,1,2,8,4.1,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
17,59,18,2022-01-30,William & Mary,,Drexel,REG (Conf),L 67-75 (2OT),*,26,4,6,.667,0,0,,4,6,.667,.667,0,0,,1,2,3,2,1,1,3,5,8,4.8,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
18,60,19,2022-02-04,William & Mary,,Towson,REG (Conf),L 60-76,*,30,2,6,.333,1,2,.500,1,4,.250,.417,3,4,.750,0,1,1,0,1,0,2,4,8,1.9,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
19,61,20,2022-02-06,William & Mary,,James Madison,REG (Conf),L 58-64,*,22,4,6,.667,0,1,.000,4,5,.800,.667,2,2,1.000,1,5,6,2,0,0,3,3,10,6.8,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
20,62,21,2022-02-11,William & Mary,@,College of Charleston,REG (Conf),L 59-61,*,31,6,6,1.000,0,0,,6,6,1.000,1.000,0,0,,2,6,8,0,2,1,4,3,12,10.9,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
21,63,22,2022-02-13,William & Mary,@,UNC Wilmington,REG (Conf),W 65-63,*,36,4,5,.800,0,0,,4,5,.800,.800,0,1,.000,1,6,7,8,1,1,5,5,8,8.5,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
22,64,23,2022-02-16,William & Mary,,UNC Wilmington,REG (Conf),W 69-59,*,16,1,2,.500,0,0,,1,2,.500,.500,1,2,.500,0,2,2,1,1,2,2,4,3,1.7,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
23,65,24,2022-02-18,William & Mary,,Northeastern,REG (Conf),W 83-65,*,29,3,7,.429,0,0,,3,7,.429,.429,2,2,1.000,3,6,9,4,2,0,2,4,8,9.4,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
24,66,25,2022-02-20,William & Mary,,Hofstra,REG (Conf),W 61-48,*,36,4,8,.500,0,0,,4,8,.500,.500,2,2,1.000,2,3,5,1,3,0,2,2,10,9.2,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
25,67,26,2022-02-25,William & Mary,@,Drexel,REG (Conf),L 43-63,*,24,3,6,.500,0,0,,3,6,.500,.500,0,0,,0,2,2,2,0,0,0,4,6,3.4,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
26,68,27,2022-02-27,William & Mary,@,Delaware,REG (Conf),L 45-67,*,31,2,5,.400,0,1,.000,2,4,.500,.400,4,5,.800,0,5,5,2,1,2,4,1,8,5.8,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
27,69,28,2022-03-03,William & Mary,@,Elon,REG (Conf),L 61-85,*,24,1,5,.200,0,0,,1,5,.200,.200,0,0,,1,3,4,3,0,2,4,2,2,-0.8,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
28,70,29,2022-03-05,William & Mary,,Elon,REG (Conf),L 45-49,*,27,2,4,.500,0,0,,2,4,.500,.500,0,0,,0,2,2,3,2,4,4,3,4,4.3,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
29,71,30,2022-03-11,William & Mary,@,Delaware,CTOURN,L 35-61,*,31,0,3,.000,0,0,,0,3,.000,.000,1,4,.250,0,6,6,2,2,0,2,3,1,-0.3,Bre Bellamy,https://www.sports-reference.com/cbb/players/bre-bellamy-1.html,william-mary,2021-22
