ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,16,1,2022-11-07,Saint Peter's,@,Seton Hall,REG (Non-Conf),L 39-73,*,39,2,13,.154,0,0,,2,13,.154,.154,0,0,,2,5,7,0,0,0,4,3,4,-6.6,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
2,17,2,2022-11-10,Saint Peter's,@,Fordham,REG (Non-Conf),L 39-81,*,32,5,11,.455,0,0,,5,11,.455,.455,1,2,.500,1,4,5,0,0,0,1,1,11,5.4,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
3,18,3,2022-11-18,Saint Peter's,@,Morgan State,REG (Non-Conf),L 46-68,*,14,3,5,.600,0,0,,3,5,.600,.600,0,0,,0,3,3,0,0,0,3,0,6,1.6,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
4,19,4,2022-11-20,Saint Peter's,@,Coppin State,REG (Non-Conf),L 53-58,*,32,2,12,.167,0,1,.000,2,11,.182,.167,2,2,1.000,1,6,7,1,0,0,3,2,6,-2.2,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
5,20,5,2022-11-23,Saint Peter's,@,Central Connecticut State,REG (Non-Conf),L 56-76,*,20,1,4,.250,0,0,,1,4,.250,.250,0,0,,1,2,3,0,0,0,6,1,2,-5.5,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
6,21,6,2022-12-01,Saint Peter's,@,Wagner,REG (Non-Conf),L 50-67,*,25,1,7,.143,0,1,.000,1,6,.167,.143,0,0,,2,4,6,0,0,0,1,1,2,-1.3,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
7,22,7,2022-12-07,Saint Peter's,,Hampton,REG (Non-Conf),L 57-66,*,31,3,6,.500,0,0,,3,6,.500,.500,4,4,1.000,2,3,5,0,0,1,6,4,10,2.4,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
8,23,8,2022-12-10,Saint Peter's,,NJIT,REG (Non-Conf),L 38-42,*,21,2,7,.286,0,1,.000,2,6,.333,.286,0,0,,0,4,4,0,1,2,1,1,4,2.1,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
9,24,9,2022-12-17,Saint Peter's,,Fairfield,REG (Conf),L 49-76,*,14,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,1,1,0,0,2,2,3,0,-2.2,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
10,25,10,2022-12-21,Saint Peter's,@,Massachusetts,REG (Non-Conf),L 34-81,,17,1,4,.250,0,0,,1,4,.250,.250,0,0,,1,2,3,0,0,0,2,1,2,-1.5,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
11,26,12,2022-12-31,Saint Peter's,,Rider,REG (Conf),L 52-87,,10,1,3,.333,0,0,,1,3,.333,.333,0,0,,0,1,1,0,0,0,0,0,2,0.6,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
12,27,13,2023-01-05,Saint Peter's,@,Canisius,REG (Conf),L 74-79 (OT),,7,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,1,0,0,1,0,0.9,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
13,28,14,2023-01-07,Saint Peter's,@,Niagara,REG (Conf),L 64-67,,12,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,2,2,1,0,0,2,1,0,-1.8,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
14,29,15,2023-01-12,Saint Peter's,,Marist,REG (Conf),L 43-59,,11,0,1,.000,0,0,,0,1,.000,.000,0,0,,1,3,4,1,0,0,0,1,0,1.2,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
15,30,16,2023-01-14,Saint Peter's,@,Siena,REG (Conf),L 45-94,,18,2,5,.400,1,1,1.000,1,4,.250,.500,2,2,1.000,0,4,4,0,1,2,0,1,7,7.5,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
16,31,17,2023-01-19,Saint Peter's,@,Quinnipiac,REG (Conf),L 45-62,,25,1,2,.500,0,0,,1,2,.500,.500,1,2,.500,0,2,2,2,0,0,0,1,3,3.2,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
17,32,18,2023-01-21,Saint Peter's,,Mount St. Mary's,REG (Conf),L 42-61,,8,2,2,1.000,0,0,,2,2,1.000,1.000,2,2,1.000,0,1,1,0,0,0,1,2,6,3.9,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
18,33,19,2023-01-26,Saint Peter's,@,Iona,REG (Conf),L 37-65,,22,4,8,.500,0,1,.000,4,7,.571,.500,0,0,,0,2,2,0,1,1,1,0,8,5.3,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
19,34,20,2023-01-28,Saint Peter's,@,Marist,REG (Conf),L 43-69,*,23,2,7,.286,0,0,,2,7,.286,.286,0,0,,1,6,7,0,0,0,1,0,4,1.4,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
20,35,21,2023-02-02,Saint Peter's,,Siena,REG (Conf),L 48-72,,20,0,3,.000,0,0,,0,3,.000,.000,2,2,1.000,1,4,5,1,1,0,0,1,2,3.1,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
21,36,22,2023-02-04,Saint Peter's,@,Manhattan,REG (Conf),L 44-57,,6,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,1,1,1,0,-0.4,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
22,37,23,2023-02-09,Saint Peter's,,Niagara,REG (Conf),L 51-80,,5,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,1,1,0,0,0,1,1,2,-0.1,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
23,38,24,2023-02-11,Saint Peter's,@,Mount St. Mary's,REG (Conf),L 55-65,*,22,1,2,.500,0,0,,1,2,.500,.500,0,0,,0,3,3,0,0,1,1,2,2,0.8,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
24,39,25,2023-02-16,Saint Peter's,@,Rider,REG (Conf),L 53-63,*,10,2,3,.667,0,0,,2,3,.667,.667,0,0,,1,1,2,0,0,0,0,2,4,2.9,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
25,40,26,2023-02-18,Saint Peter's,,Manhattan,REG (Conf),L 57-67,,14,0,3,.000,0,0,,0,3,.000,.000,0,0,,1,0,1,0,0,2,2,2,0,-2.8,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
26,41,27,2023-02-27,Saint Peter's,,Canisius,REG (Conf),L 80-89 (2OT),,6,1,3,.333,0,0,,1,3,.333,.333,0,0,,0,0,0,0,0,0,0,1,2,-0.1,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
27,42,28,2023-03-02,Saint Peter's,@,Fairfield,REG (Conf),L 53-65,,19,2,4,.500,0,0,,2,4,.500,.500,0,2,.000,1,1,2,0,0,1,1,2,4,1.1,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
28,43,29,2023-03-04,Saint Peter's,,Iona,REG (Conf),L 56-64,*,16,4,8,.500,0,0,,4,8,.500,.500,0,0,,2,0,2,0,0,0,3,1,8,2.0,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
29,44,30,2023-03-07,Saint Peter's,N,Manhattan,CTOURN,L 56-59,*,10,0,3,.000,0,0,,0,3,.000,.000,0,0,,0,1,1,2,1,0,0,0,0,0.6,Jazmine Carter,https://www.sports-reference.com/cbb/players/jazmine-carter-1.html,saint-peters,2022-23
