ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,14,1,2022-11-07,Prairie View A&M,,Huston-Tilotson,REG (Non-Conf),W 98-47,,8,2,3,.667,0,0,2,3,.667,.667,0,1,.000,0,1,1,2,1,0,0,2,4,4.2,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
2,15,2,2022-11-10,Prairie View A&M,,Wiley,REG (Non-Conf),W 95-64,,9,0,1,.000,0,0,0,1,.000,.000,0,0,,2,0,2,0,1,0,1,0,0,0.7,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
3,16,3,2022-11-13,Prairie View A&M,@,Washington State,REG (Non-Conf),L 61-89,,3,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
4,17,5,2022-11-19,Prairie View A&M,@,Oregon State,REG (Non-Conf),L 59-100,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
5,18,6,2022-11-21,Prairie View A&M,,Jarvis Christian,REG (Non-Conf),W 100-66,,9,5,5,1.000,0,0,5,5,1.000,1.000,1,1,1.000,2,0,2,0,0,0,1,0,11,9.9,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
6,19,8,2022-12-08,Prairie View A&M,@,Tulsa,REG (Non-Conf),L 61-66,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
7,20,9,2022-12-13,Prairie View A&M,@,Southeastern Louisiana,REG (Non-Conf),L 57-84,,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
8,21,10,2022-12-17,Prairie View A&M,@,Arizona State,REG (Non-Conf),L 67-82,,1,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,1,0,1,1,0,0,0,0,2,3.1,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
9,22,11,2022-12-20,Prairie View A&M,@,Michigan State,REG (Non-Conf),L 50-98,,3,0,0,,0,0,0,0,,,0,0,,0,2,2,0,0,0,1,1,0,-0.8,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
10,23,14,2023-01-07,Prairie View A&M,@,Mississippi Valley State,REG (Conf),W 92-67,,3,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,0,0,1,0,0,0,0,2,2.4,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
11,24,17,2023-01-16,Prairie View A&M,,Alcorn State,REG (Conf),W 56-55,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
12,25,20,2023-01-28,Prairie View A&M,@,Texas Southern,REG (Conf),W 60-54,,2,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,1,0,1,0,0,0,1,0,4,3.1,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
13,26,21,2023-02-04,Prairie View A&M,,Bethune-Cookman,REG (Conf),L 49-59,,3,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
14,27,28,2023-02-27,Prairie View A&M,@,Jackson State,REG (Conf),L 65-90,,8,1,2,.500,0,0,1,2,.500,.500,1,2,.500,0,0,0,0,0,0,0,0,3,1.6,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
15,28,29,2023-03-04,Prairie View A&M,,Texas Southern,REG (Conf),W 65-57,,9,2,4,.500,0,0,2,4,.500,.500,0,0,,2,0,2,0,1,0,1,1,4,3.0,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
16,29,30,2023-03-09,Prairie View A&M,N,Southern,CTOURN,L 37-64,,5,1,3,.333,0,0,1,3,.333,.333,0,0,,2,0,2,0,0,0,1,0,2,0.7,Jaliyah Harper,https://www.sports-reference.com/cbb/players/jaliyah-harper-1.html,prairie-view,2022-23
