ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,18,1,2021-11-09,Saint Louis,,Northern Iowa,REG (Non-Conf),L 54-63,,20,0,4,.000,0,0,,0,4,.000,.000,0,0,,1,3,4,0,1,0,0,1,0,-0.6,Natalie McNeal,https://www.sports-reference.com/cbb/players/natalie-mcneal-1.html,saint-louis,2021-22
2,19,2,2021-11-14,Saint Louis,,Indiana State,REG (Non-Conf),W 65-58,,19,2,6,.333,0,3,.000,2,3,.667,.333,2,2,1.000,1,1,2,1,1,0,1,1,6,3.9,Natalie McNeal,https://www.sports-reference.com/cbb/players/natalie-mcneal-1.html,saint-louis,2021-22
3,20,3,2021-11-17,Saint Louis,,Missouri,REG (Non-Conf),L 53-69,,20,1,4,.250,1,1,1.000,0,3,.000,.375,0,0,,1,3,4,3,0,0,2,1,3,1.9,Natalie McNeal,https://www.sports-reference.com/cbb/players/natalie-mcneal-1.html,saint-louis,2021-22
4,21,4,2021-11-21,Saint Louis,@,Kansas,REG (Non-Conf),L 50-79,,25,4,10,.400,2,5,.400,2,5,.400,.500,0,0,,1,0,1,1,0,1,2,2,10,3.9,Natalie McNeal,https://www.sports-reference.com/cbb/players/natalie-mcneal-1.html,saint-louis,2021-22
5,22,5,2021-11-26,Saint Louis,@,Florida,REG (Non-Conf),L 54-69,*,31,2,8,.250,0,4,.000,2,4,.500,.250,2,2,1.000,2,2,4,3,3,0,4,0,6,4.3,Natalie McNeal,https://www.sports-reference.com/cbb/players/natalie-mcneal-1.html,saint-louis,2021-22
6,23,6,2021-11-27,Saint Louis,@,Florida Gulf Coast,REG (Non-Conf),L 65-73,*,39,8,16,.500,2,4,.500,6,12,.500,.563,0,1,.000,1,6,7,2,0,0,3,1,18,10.1,Natalie McNeal,https://www.sports-reference.com/cbb/players/natalie-mcneal-1.html,saint-louis,2021-22
7,24,7,2021-12-03,Saint Louis,@,Southeast Missouri State,REG (Non-Conf),W 83-54,*,28,1,5,.200,0,2,.000,1,3,.333,.200,2,2,1.000,2,2,4,4,2,2,1,2,4,7.3,Natalie McNeal,https://www.sports-reference.com/cbb/players/natalie-mcneal-1.html,saint-louis,2021-22
8,25,8,2021-12-05,Saint Louis,@,UT Martin,REG (Non-Conf),W 59-54,*,33,3,9,.333,2,5,.400,1,4,.250,.444,1,2,.500,0,1,1,1,1,0,3,3,9,1.3,Natalie McNeal,https://www.sports-reference.com/cbb/players/natalie-mcneal-1.html,saint-louis,2021-22
9,26,9,2021-12-09,Saint Louis,@,SIU Edwardsville,REG (Non-Conf),L 57-63,*,35,5,10,.500,0,1,.000,5,9,.556,.500,1,1,1.000,5,5,10,0,1,1,3,4,11,8.1,Natalie McNeal,https://www.sports-reference.com/cbb/players/natalie-mcneal-1.html,saint-louis,2021-22
10,27,10,2021-12-11,Saint Louis,,Northern Kentucky,REG (Non-Conf),L 69-80,*,39,6,10,.600,0,0,,6,10,.600,.600,0,0,,3,3,6,2,0,0,0,3,12,10.6,Natalie McNeal,https://www.sports-reference.com/cbb/players/natalie-mcneal-1.html,saint-louis,2021-22
