ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,31,1,2024-11-06,Butler,,Chicago State,REG (Non-Conf),W 87-45,,8,1,2,.500,0,0,1,2,.500,.500,1,2,.500,1,1,2,0,0,0,0,0,3,2.6,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
2,32,2,2024-11-09,Butler,@,Milwaukee,REG (Non-Conf),W 79-70 (OT),,7,2,2,1.000,0,0,2,2,1.000,1.000,0,0,,2,0,2,1,0,1,0,1,4,5.8,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
3,33,3,2024-11-13,Butler,,Indiana,REG (Non-Conf),W 56-46,,4,0,0,,0,0,0,0,,,0,0,,0,0,0,1,0,1,0,0,0,1.4,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
4,34,4,2024-11-17,Butler,@,Vanderbilt,REG (Non-Conf),L 52-81,,9,0,0,,0,0,0,0,,,0,0,,0,3,3,0,0,0,0,1,0,0.5,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
5,35,5,2024-11-20,Butler,,Indiana State,REG (Non-Conf),W 80-55,,7,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,1,2,0,-2.5,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
6,36,6,2024-11-24,Butler,,UMass Lowell,REG (Non-Conf),W 69-44,,4,0,0,,0,0,0,0,,,0,2,.000,1,0,1,0,0,0,1,0,0,-1.1,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
7,37,7,2024-11-29,Butler,N,Santa Clara,REG (Non-Conf),W 79-50,,9,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,1,0,-0.8,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
8,38,8,2024-11-30,Butler,N,Texas,REG (Non-Conf),L 59-94,,13,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,1,3,0,-2.6,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
9,39,11,2024-12-08,Butler,@,Ohio,REG (Non-Conf),W 69-60,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,0,0,1.0,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
10,40,12,2024-12-11,Butler,,Wisconsin,REG (Non-Conf),L 64-71 (2OT),,1,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
11,41,13,2024-12-15,Butler,,Saint Francis (PA),REG (Non-Conf),W 95-38,,12,1,5,.200,0,0,1,5,.200,.200,0,0,,1,3,4,0,0,1,0,3,2,0.0,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
12,42,14,2024-12-21,Butler,@,DePaul,REG (Conf),L 43-66,,5,0,0,,0,0,0,0,,,0,0,,0,0,0,0,1,0,0,0,0,1.0,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
13,43,15,2024-12-29,Butler,,Seton Hall,REG (Conf),L 49-69,,9,0,0,,0,0,0,0,,,0,0,,1,3,4,1,0,0,0,1,0,1.9,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
14,44,18,2025-01-08,Butler,,Providence,REG (Conf),W 57-47,,4,0,1,.000,0,0,0,1,.000,.000,0,0,,0,1,1,0,0,0,0,0,0,-0.4,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
15,45,21,2025-01-22,Butler,,Creighton,REG (Conf),L 52-63,,3,0,0,,0,0,0,0,,,0,0,,0,1,1,0,0,0,0,1,0,-0.1,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
16,46,23,2025-01-29,Butler,@,Seton Hall,REG (Conf),L 48-71,,3,0,0,,0,0,0,0,,,0,0,,1,0,1,0,0,0,0,0,0,0.7,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
17,47,24,2025-02-02,Butler,@,Connecticut,REG (Conf),L 59-101,,2,0,0,,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
18,48,26,2025-02-09,Butler,,Marquette,REG (Conf),W 67-65,,5,0,0,,0,0,0,0,,,0,2,.000,0,1,1,0,0,0,0,1,0,-0.9,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
19,49,27,2025-02-12,Butler,@,Georgetown,REG (Conf),W 76-70,,2,0,1,.000,0,0,0,1,.000,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
20,50,28,2025-02-16,Butler,@,St. John's (NY),REG (Conf),L 43-65,,3,0,0,,0,0,0,0,,,1,2,.500,1,0,1,0,0,0,0,0,1,1.3,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
21,51,29,2025-02-19,Butler,,Xavier,REG (Conf),W 58-54,,13,0,0,,0,0,0,0,,,0,2,.000,2,3,5,0,0,1,1,1,0,0.8,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
22,52,30,2025-02-22,Butler,,Connecticut,REG (Conf),L 47-86,,8,0,2,.000,0,0,0,2,.000,.000,0,0,,1,1,2,0,0,0,0,1,0,-0.8,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
23,53,33,2025-03-23,Butler,,Illinois–Chicago,WNIT,W 61-54,,17,2,3,.667,0,0,2,3,.667,.667,0,1,.000,0,3,3,3,0,1,1,2,4,4.2,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
24,54,34,2025-03-28,Butler,@,Purdue Fort Wayne,WNIT,L 61-87,,14,1,1,1.000,0,0,1,1,1.000,1.000,0,0,,0,2,2,0,0,1,0,4,2,1.4,Lilly Stoddard,https://www.sports-reference.com/cbb/players/lilly-stoddard-1.html,butler,2024-25
