ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,4,1,2024-11-04,Charleston Southern,@,North Carolina,REG (Non-Conf),L 53-83,,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Laura Ortega-Mora,https://www.sports-reference.com/cbb/players/laura-ortega-mora-1.html,charleston-southern,2024-25
2,5,4,2024-11-12,Charleston Southern,@,Louisiana State,REG (Non-Conf),L 44-117,,5,0,2,.000,0,2,.000,0,0,.000,1,2,.500,1,1,2,1,0,0,1,0,1,-0.1,Laura Ortega-Mora,https://www.sports-reference.com/cbb/players/laura-ortega-mora-1.html,charleston-southern,2024-25
3,6,7,2024-11-25,Charleston Southern,,Fairfield,REG (Non-Conf),L 36-79,,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Laura Ortega-Mora,https://www.sports-reference.com/cbb/players/laura-ortega-mora-1.html,charleston-southern,2024-25
4,7,12,2024-12-17,Charleston Southern,@,South Carolina State,REG (Non-Conf),W 78-50,,5,0,0,,0,0,,0,0,,0,0,,0,2,2,0,0,0,0,0,0,0.6,Laura Ortega-Mora,https://www.sports-reference.com/cbb/players/laura-ortega-mora-1.html,charleston-southern,2024-25
5,8,17,2025-01-15,Charleston Southern,,Winthrop,REG (Conf),W 78-50,,1,0,0,,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,Laura Ortega-Mora,https://www.sports-reference.com/cbb/players/laura-ortega-mora-1.html,charleston-southern,2024-25
6,9,29,2025-03-01,Charleston Southern,,Radford,REG (Conf),W 60-50,*,3,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Laura Ortega-Mora,https://www.sports-reference.com/cbb/players/laura-ortega-mora-1.html,charleston-southern,2024-25
