ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,2,2021-11-16,Jackson State,,Nicholls State,REG (Non-Conf),W 75-59,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
2,2,9,2022-01-05,Jackson State,,Alcorn State,REG (Conf),W 75-49,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
3,3,11,2022-01-10,Jackson State,@,Alabama A&M,REG (Conf),W 79-52,,1,0,0,,0,0,,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0.3,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
4,4,12,2022-01-15,Jackson State,,Prairie View A&M,REG (Conf),W 87-52,,4,1,2,.500,1,2,.500,0,0,,.750,0,0,0,1,1,0,0,0,1,0,3,1.3,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
5,5,13,2022-01-17,Jackson State,,Texas Southern,REG (Conf),W 92-68,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
6,6,14,2022-01-22,Jackson State,@,Bethune-Cookman,REG (Conf),W 82-49,,3,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,2,2,0,-2.8,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
7,7,15,2022-01-24,Jackson State,@,Florida A&M,REG (Conf),W 90-34,,6,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.8,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
8,8,18,2022-02-05,Jackson State,@,Mississippi Valley State,REG (Conf),W 88-54,,1,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
9,9,20,2022-02-12,Jackson State,,Florida A&M,REG (Conf),W 88-49,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.1,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
10,10,22,2022-02-19,Jackson State,@,Alcorn State,REG (Conf),W 65-44,,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,2,1,0,-2.4,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
11,11,24,2022-02-28,Jackson State,@,Prairie View A&M,REG (Conf),W 91-76,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
12,12,26,2022-03-05,Jackson State,,Mississippi Valley State,REG (Conf),W 118-57,,5,3,3,1.000,2,2,1.000,1,1,1.000,1.333,0,0,0,1,1,1,1,0,0,0,8,9.1,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
13,13,29,2022-03-12,Jackson State,,Alabama State,CTOURN,W 101-80,,2,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Aaliyah Mosley,https://www.sports-reference.com/cbb/players/aaliyah-mosley-1.html,jackson-state,2021-22
