ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,81,1,2021-11-09,Jackson State,@,Miami (FL),REG (Non-Conf),L 67-72,*,24,9,19,.474,0,0,,9,19,.474,.474,0,0,,2,7,9,0,3,2,0,2,18,15.4,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
2,82,2,2021-11-16,Jackson State,,Nicholls State,REG (Non-Conf),W 75-59,*,27,8,14,.571,0,0,,8,14,.571,.571,4,4,1.000,1,6,7,0,1,3,2,3,20,15.8,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
3,83,3,2021-11-23,Jackson State,@,Ole Miss,REG (Non-Conf),L 66-79,*,20,7,13,.538,0,1,.000,7,12,.583,.538,2,2,1.000,6,4,10,0,1,1,1,4,16,14.2,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
4,84,4,2021-12-01,Jackson State,@,Texas,REG (Non-Conf),L 64-78,*,19,4,9,.444,0,0,,4,9,.444,.444,2,5,.400,2,3,5,0,2,2,2,4,10,6.2,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
5,85,5,2021-12-09,Jackson State,@,Arkansas,REG (Non-Conf),L 62-66,*,31,8,18,.444,0,0,,8,18,.444,.444,2,6,.333,6,15,21,1,0,7,4,3,18,16.1,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
6,86,6,2021-12-18,Jackson State,,South Carolina State,REG (Non-Conf),W 97-37,*,18,8,11,.727,0,0,,8,11,.727,.727,1,2,.500,0,4,4,0,1,6,2,0,17,16.5,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
7,87,7,2021-12-19,Jackson State,@,Mississippi State,REG (Non-Conf),L 66-74,*,36,6,14,.429,0,0,,6,14,.429,.429,3,5,.600,6,6,12,0,1,0,1,1,15,12.4,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
8,88,8,2021-12-20,Jackson State,@,Troy,REG (Non-Conf),L 82-99,*,26,7,14,.500,0,0,,7,14,.500,.500,3,8,.375,8,9,17,0,0,5,1,4,17,17.2,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
9,89,9,2022-01-05,Jackson State,,Alcorn State,REG (Conf),W 75-49,*,27,7,10,.700,0,1,.000,7,9,.778,.700,5,8,.625,1,7,8,0,2,3,2,3,19,17.3,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
10,90,10,2022-01-08,Jackson State,@,Alabama State,REG (Conf),W 79-58,*,24,8,12,.667,0,0,,8,12,.667,.667,10,13,.769,5,13,18,1,3,3,6,2,26,26.0,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
11,91,11,2022-01-10,Jackson State,@,Alabama A&M,REG (Conf),W 79-52,*,25,8,13,.615,0,0,,8,13,.615,.615,4,5,.800,4,9,13,0,0,3,3,1,20,17.9,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
12,92,12,2022-01-15,Jackson State,,Prairie View A&M,REG (Conf),W 87-52,*,24,7,10,.700,0,0,,7,10,.700,.700,1,5,.200,3,10,13,0,0,2,3,1,15,12.3,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
13,93,13,2022-01-17,Jackson State,,Texas Southern,REG (Conf),W 92-68,*,24,7,15,.467,0,0,,7,15,.467,.467,4,4,1.000,6,9,15,1,3,1,0,3,18,20.4,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
14,94,14,2022-01-22,Jackson State,@,Bethune-Cookman,REG (Conf),W 82-49,*,23,10,17,.588,0,0,,10,17,.588,.588,2,2,1.000,5,5,10,2,2,2,4,0,22,19.9,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
15,95,15,2022-01-24,Jackson State,@,Florida A&M,REG (Conf),W 90-34,*,19,7,11,.636,0,0,,7,11,.636,.636,7,11,.636,5,6,11,0,1,2,0,2,21,21.4,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
16,96,16,2022-01-29,Jackson State,,Grambling State,REG (Conf),W 81-68,*,38,10,13,.769,0,0,,10,13,.769,.769,3,5,.600,3,8,11,1,1,1,4,2,23,19.2,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
17,97,17,2022-01-31,Jackson State,,Southern,REG (Conf),W 66-58,*,35,6,11,.545,0,0,,6,11,.545,.545,5,6,.833,4,10,14,0,1,1,2,2,17,16.0,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
18,98,18,2022-02-05,Jackson State,@,Mississippi Valley State,REG (Conf),W 88-54,*,26,7,14,.500,0,0,,7,14,.500,.500,6,8,.750,5,6,11,0,2,5,4,1,20,18.6,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
19,99,19,2022-02-07,Jackson State,@,Arkansas–Pine Bluff,REG (Conf),W 69-55,*,37,4,14,.286,0,0,,4,14,.286,.286,9,9,1.000,3,10,13,1,1,5,4,3,17,13.9,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
20,100,20,2022-02-12,Jackson State,,Florida A&M,REG (Conf),W 88-49,*,25,14,18,.778,0,0,,14,18,.778,.778,5,7,.714,4,7,11,0,1,0,3,1,33,27.7,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
21,101,21,2022-02-14,Jackson State,,Bethune-Cookman,REG (Conf),W 83-64,*,35,9,15,.600,0,0,,9,15,.600,.600,6,11,.545,5,8,13,2,1,6,3,2,24,23.8,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
22,102,22,2022-02-19,Jackson State,@,Alcorn State,REG (Conf),W 65-44,*,31,5,9,.556,0,0,,5,9,.556,.556,4,5,.800,2,5,7,0,1,1,1,2,14,12.1,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
23,103,23,2022-02-26,Jackson State,@,Texas Southern,REG (Conf),W 87-86,*,37,12,16,.750,0,0,,12,16,.750,.750,5,9,.556,6,9,15,4,1,3,3,2,29,30.0,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
24,104,24,2022-02-28,Jackson State,@,Prairie View A&M,REG (Conf),W 91-76,*,33,10,15,.667,0,0,,10,15,.667,.667,4,5,.800,4,7,11,2,2,1,2,0,24,24.1,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
25,105,25,2022-03-03,Jackson State,,Arkansas–Pine Bluff,REG (Conf),W 72-65,*,25,6,12,.500,0,0,,6,12,.500,.500,6,8,.750,4,2,6,0,1,4,2,2,18,15.6,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
26,106,26,2022-03-05,Jackson State,,Mississippi Valley State,REG (Conf),W 118-57,*,23,7,14,.500,0,0,,7,14,.500,.500,6,8,.750,5,5,10,1,0,2,0,0,20,19.3,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
27,107,27,2022-03-09,Jackson State,,Arkansas–Pine Bluff,CTOURN,W 78-67,*,34,8,12,.667,0,0,,8,12,.667,.667,1,3,.333,3,9,12,1,0,3,1,4,17,16.0,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
28,108,28,2022-03-11,Jackson State,,Southern,CTOURN,W 59-46,*,37,8,11,.727,0,0,,8,11,.727,.727,4,9,.444,7,6,13,1,0,3,3,2,20,19.2,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
29,109,29,2022-03-12,Jackson State,,Alabama State,CTOURN,W 101-80,*,21,5,5,1.000,0,0,,5,5,1.000,1.000,4,4,1.000,2,7,9,1,1,2,2,4,14,15.5,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
30,110,30,2022-03-19,Jackson State,@,Louisiana State,ROUND-64,L 77-83,*,34,4,13,.308,0,0,,4,13,.308,.308,7,10,.700,3,9,12,0,1,2,4,4,15,7.9,Ameshya Williams-Holliday,https://www.sports-reference.com/cbb/players/ameshya-williams-holliday-1.html,jackson-state,2021-22
