player_sr_link,player_name,school,season,pos,games,games_started,mp,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,ast_pct,tov_pct,usg_pct
https://www.sports-reference.com/cbb/players/caitlin-davis-1.html,Caitlin Davis,mcneese-state,2017-18,G,29,28,1030,.464,.414,.498,28.7,17.8,21.9
https://www.sports-reference.com/cbb/players/breashlee-jones-1.html,Bre'Ashlee Jones,mcneese-state,2017-18,F,30,29,839,.478,.011,.553,8.3,22.8,17.8
https://www.sports-reference.com/cbb/players/dede-sheppard-1.html,Dede Sheppard,mcneese-state,2017-18,G,30,26,764,.435,.366,.179,8.8,15.3,28.6
https://www.sports-reference.com/cbb/players/jasmyn-carswell-1.html,Jasmyn Carswell,mcneese-state,2017-18,F,30,27,754,.555,.008,.462,4.3,19.0,11.5
https://www.sports-reference.com/cbb/players/keara-hudnall-1.html,Keara Hudnall,mcneese-state,2017-18,G,30,21,718,.412,.314,.168,5.9,19.5,28.0
https://www.sports-reference.com/cbb/players/mercedes-rogers-1.html,Mercedes Rogers,mcneese-state,2017-18,F,28,4,616,.513,.191,.361,8.3,23.8,23.5
https://www.sports-reference.com/cbb/players/regan-bolton-1.html,Regan Bolton,mcneese-state,2017-18,G,29,4,474,.413,.813,.080,10.8,10.8,20.9
https://www.sports-reference.com/cbb/players/gabby-guidry-1.html,Gabby Guidry,mcneese-state,2017-18,G,30,11,392,.418,.523,.151,10.2,32.3,16.8
https://www.sports-reference.com/cbb/players/shayln-riley-1.html,Shayln Riley,mcneese-state,2017-18,F,21,0,230,.379,.176,.595,6.7,22.1,25.7
https://www.sports-reference.com/cbb/players/cinthya-rivas-1.html,Cinthya Rivas,mcneese-state,2017-18,F-C,25,0,162,.135,.000,.056,1.9,14.0,12.9
https://www.sports-reference.com/cbb/players/haley-cooley-1.html,Haley Cooley,mcneese-state,2017-18,G,8,0,79,.276,.370,.296,20.9,31.3,27.5
https://www.sports-reference.com/cbb/players/azia-reed-1.html,A'Zia Reed,mcneese-state,2017-18,F,6,0,42,.293,.000,.182,4.0,20.1,17.3
