player_sr_link,player_name,school,season,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_40
https://www.sports-reference.com/cbb/players/aubrey-ward-el-1.html,Aubrey Ward-El,san-diego,2017-18,G,32,32,1047,19.3,.520,.443,.282,434,2.5,8.3,5.4,17.8,2.6,0.4,13.6,23.7,3.3,0.6,3.9,.149
https://www.sports-reference.com/cbb/players/maya-hood-1.html,Maya Hood,san-diego,2017-18,F,31,28,991,24.9,.522,.029,.346,385,12.8,16.7,14.7,10.9,4.1,0.1,9.6,19.6,3.7,1.3,5.0,.202
https://www.sports-reference.com/cbb/players/sydney-williams-1.html,Sydney Williams,san-diego,2017-18,F,32,32,880,12.8,.445,.144,.144,304,5.9,11.2,8.5,13.4,0.8,0.8,13.4,22.4,1.2,0.2,1.4,.066
https://www.sports-reference.com/cbb/players/myah-pace-1.html,Myah Pace,san-diego,2017-18,G,32,17,767,12.4,.367,.053,.335,235,10.7,13.0,11.8,23.7,3.4,1.1,22.9,20.1,0.1,0.8,0.9,.047
https://www.sports-reference.com/cbb/players/alexandra-hagen-1.html,Alexandra Hagen,san-diego,2017-18,G,32,17,634,12.2,.511,.106,.298,175,5.3,9.0,7.2,10.8,1.5,1.0,21.8,17.0,0.8,0.2,1.0,.061
https://www.sports-reference.com/cbb/players/caroline-buhr-1.html,Caroline Buhr,san-diego,2017-18,F,32,14,609,17.3,.501,.006,.318,185,10.4,16.6,13.5,7.3,2.4,1.2,17.7,17.7,1.1,0.5,1.7,.109
https://www.sports-reference.com/cbb/players/madison-pollock-1.html,Madison Pollock,san-diego,2017-18,G,25,8,353,14.0,.430,.020,.127,100,7.0,13.4,10.2,15.7,1.6,2.7,13.6,17.4,0.4,0.2,0.7,.077
https://www.sports-reference.com/cbb/players/ana-ramos-1.html,Ana Ramos,san-diego,2017-18,G,32,10,340,10.1,.484,.577,.295,98,1.1,10.3,5.7,27.3,1.0,0.0,29.9,18.3,0.2,0.1,0.3,.029
https://www.sports-reference.com/cbb/players/patricia-brossmann-1.html,Patricia Brossmann,san-diego,2017-18,F,29,0,285,11.5,.410,.032,.302,73,13.0,20.5,16.8,11.7,1.6,1.1,21.7,15.8,0.2,0.3,0.4,.061
https://www.sports-reference.com/cbb/players/alexandria-young-1.html,Alexandria Young,san-diego,2017-18,F,24,1,193,15.6,.528,.057,.302,61,7.7,14.2,10.9,7.9,3.0,1.1,22.9,19.9,0.2,0.2,0.4,.089
https://www.sports-reference.com/cbb/players/sydney-shepard-1.html,Sydney Shepard,san-diego,2017-18,G,22,0,146,11.0,.556,.808,.154,35,0.8,6.0,3.4,25.2,1.2,0.0,28.3,13.0,0.2,0.0,0.2,.062
https://www.sports-reference.com/cbb/players/kendall-bird-1.html,Kendall Bird,san-diego,2017-18,F,19,0,84,2.7,.285,.000,.409,17,8.9,17.8,13.3,6.9,2.1,1.3,25.5,20.6,-0.2,0.1,-0.2,-0.077
https://www.sports-reference.com/cbb/players/sydney-hunter-1.html,Sydney Hunter,san-diego,2017-18,G,17,0,50,9.7,.551,.077,.538,15,2.5,19.9,11.2,4.4,3.5,0.0,32.9,23.8,0.0,0.1,0.0,.024
https://www.sports-reference.com/cbb/players/jamie-kissinger-1.html,Jamie Kissinger,san-diego,2017-18,G,13,1,43,6.4,.385,.923,.000,17,0.0,5.8,2.9,5.4,1.3,0.0,10.3,33.0,0.0,0.0,0.0,-0.024
https://www.sports-reference.com/cbb/players/kat-olczak-1.html,Kat Olczak,san-diego,2017-18,C,2,0,4,-58.9,.526,,,1,0.0,0.0,0.0,0.0,0.0,0.0,75.9,48.3,-0.1,0.0,-0.1,-0.697
