ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,17,1,2023-11-06,Northern Colorado,,Hastings (NE),REG (Non-Conf),W 86-56,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
2,18,2,2023-11-14,Northern Colorado,@,South Dakota,REG (Non-Conf),L 59-72,,13,0,3,.000,0,3,.000,0,0,,.000,0,0,0,2,2,1,0,0,0,0,0,-0.8,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
3,19,3,2023-11-17,Northern Colorado,@,Omaha,REG (Non-Conf),W 82-70,*,13,2,4,.500,2,4,.500,0,0,,.750,0,0,0,2,2,2,0,0,2,0,6,4.0,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
4,20,4,2023-11-20,Northern Colorado,,North Dakota State,REG (Non-Conf),L 60-67,*,5,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,1,0,0,-1.0,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
5,21,5,2023-11-26,Northern Colorado,,Boston University,REG (Non-Conf),L 52-63,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,1,0,-1.8,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
6,22,6,2023-12-03,Northern Colorado,,N New Mexico,REG (Non-Conf),W 96-37,,15,0,3,.000,0,2,.000,0,1,.000,.000,0,0,2,5,7,1,1,1,0,0,0,3.2,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
7,23,7,2023-12-09,Northern Colorado,@,Air Force,REG (Non-Conf),L 60-68,,3,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,1,0,-2.1,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
8,24,8,2023-12-16,Northern Colorado,@,Utah State,REG (Non-Conf),W 75-57,,7,1,5,.200,0,4,.000,1,1,1.000,.200,0,0,0,1,1,0,0,0,2,1,2,-3.2,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
9,25,15,2024-01-18,Northern Colorado,@,Sacramento State,REG (Conf),W 72-59,,10,2,2,1.000,2,2,1.000,0,0,,1.500,0,0,0,3,3,0,0,0,1,0,6,5.3,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
10,26,16,2024-01-20,Northern Colorado,@,Portland State,REG (Conf),W 71-54,,8,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
11,27,18,2024-01-27,Northern Colorado,,Idaho,REG (Conf),L 56-60,,8,0,3,.000,0,2,.000,0,1,.000,.000,0,0,0,0,0,0,1,0,0,1,0,-1.5,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
12,28,23,2024-02-15,Northern Colorado,,Portland State,REG (Conf),W 65-48,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
13,29,31,2024-03-21,Northern Colorado,@,UTSA,WNIT,L 62-80,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Tiani Abrams,https://www.sports-reference.com/cbb/players/tiani-abrams-1.html,northern-colorado,2023-24
