ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Maryland,,Longwood,REG (Non-Conf),W 97-67,,30,7,12,.583,3,5,.600,4,7,.571,.708,0,0,,1,2,3,2,3,0,1,2,17,15.3,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
2,2,2,2021-11-12,Maryland,,Villanova,REG (Non-Conf),W 88-67,,24,5,8,.625,2,3,.667,3,5,.600,.750,0,0,,1,0,1,0,1,0,1,1,12,8.7,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
3,3,3,2021-11-14,Maryland,@,James Madison,REG (Non-Conf),W 81-45,,29,3,7,.429,3,7,.429,0,0,,.643,2,2,1.000,0,1,1,1,0,0,0,2,11,7.5,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
4,4,4,2021-11-16,Maryland,,Mount St. Mary's,REG (Non-Conf),W 98-57,,33,5,11,.455,1,3,.333,4,8,.500,.500,1,1,1.000,3,8,11,2,1,0,0,2,12,12.4,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
5,5,5,2021-11-18,Maryland,,UNC Wilmington,REG (Non-Conf),W 108-66,,31,5,8,.625,1,4,.250,4,4,1.000,.688,2,4,.500,1,3,4,9,3,0,0,1,13,19.1,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
6,6,6,2021-11-21,Maryland,,Baylor,REG (Non-Conf),W 79-76,*,40,2,7,.286,1,4,.250,1,3,.333,.357,2,3,.667,1,4,5,3,2,0,1,0,7,7.5,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
7,7,7,2021-11-25,Maryland,@,NC State,REG (Non-Conf),L 60-78,*,36,5,15,.333,2,8,.250,3,7,.429,.400,0,2,.000,1,3,4,3,1,0,1,3,12,5.2,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
8,8,8,2021-11-27,Maryland,,Stanford,REG (Non-Conf),L 68-86,*,40,1,10,.100,0,3,.000,1,7,.143,.100,2,2,1.000,3,1,4,5,2,0,3,4,4,0.7,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
9,9,9,2021-12-02,Maryland,,Miami (FL),REG (Non-Conf),W 82-74,,16,2,4,.500,1,3,.333,1,1,1.000,.625,0,0,,3,5,8,2,0,1,2,0,5,6.7,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
10,10,10,2021-12-05,Maryland,@,Rutgers,REG (Conf),W 73-59,,16,1,4,.250,0,1,.000,1,3,.333,.250,2,2,1.000,0,2,2,1,1,0,1,1,4,2.5,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
11,11,11,2021-12-08,Maryland,,Purdue,REG (Conf),W 86-71,,19,1,4,.250,0,1,.000,1,3,.333,.250,2,2,1.000,2,1,3,1,2,0,1,1,4,4.6,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
12,12,12,2021-12-12,Maryland,@,South Carolina,REG (Non-Conf),L 59-66,,12,0,4,.000,0,2,.000,0,2,.000,.000,0,0,,0,0,0,0,0,0,1,2,0,-4.6,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
13,13,13,2021-12-21,Maryland,@,Coppin State,REG (Non-Conf),W 98-52,,22,4,9,.444,0,3,.000,4,6,.667,.444,1,1,1.000,1,1,2,5,0,0,0,3,9,7.6,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
14,14,14,2022-01-02,Maryland,@,Indiana,REG (Conf),L 63-70 (OT),,20,0,2,.000,0,1,.000,0,1,.000,.000,0,0,,1,1,2,2,0,0,0,2,0,0.2,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
15,15,15,2022-01-06,Maryland,,Penn State,REG (Conf),W 106-78,,28,5,9,.556,5,7,.714,0,2,.000,.833,2,2,1.000,0,6,6,3,3,0,1,2,17,17.8,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
16,16,16,2022-01-09,Maryland,@,Minnesota,REG (Conf),W 87-73,,14,1,3,.333,1,2,.500,0,1,.000,.500,0,0,,0,1,1,1,2,0,0,2,3,3.5,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
17,17,17,2022-01-16,Maryland,,Michigan,REG (Conf),L 49-69,,15,1,2,.500,1,2,.500,0,0,,.750,0,0,,0,0,0,0,1,0,1,2,3,1.2,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
18,18,18,2022-01-20,Maryland,@,Ohio State,REG (Conf),L 89-95,,10,1,4,.250,0,2,.000,1,2,.500,.250,0,0,,1,0,1,0,1,0,0,3,2,0.1,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
19,19,19,2022-01-23,Maryland,,Northwestern,REG (Conf),W 87-59,,31,5,9,.556,4,8,.500,1,1,1.000,.778,0,0,,1,1,2,3,1,1,1,3,14,12.3,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
20,20,20,2022-01-27,Maryland,,Rutgers,REG (Conf),W 72-55,,23,0,1,.000,0,1,.000,0,0,,.000,0,0,,0,3,3,6,3,0,4,0,0,3.4,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
21,21,21,2022-01-30,Maryland,@,Penn State,REG (Conf),W 82-71,,29,2,7,.286,0,3,.000,2,4,.500,.286,0,0,,2,1,3,9,5,0,0,1,4,12.5,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
22,22,22,2022-02-03,Maryland,@,Michigan State,REG (Conf),W 67-62,,35,3,6,.500,1,3,.333,2,3,.667,.583,2,3,.667,1,6,7,5,4,0,3,4,9,11.0,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
23,23,23,2022-02-06,Maryland,,Nebraska,REG (Conf),W 80-65,*,26,4,7,.571,1,3,.333,3,4,.750,.643,2,2,1.000,0,5,5,2,1,0,3,4,11,7.0,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
24,24,24,2022-02-09,Maryland,,Wisconsin,REG (Conf),W 70-43,*,33,4,9,.444,2,5,.400,2,4,.500,.556,2,2,1.000,1,4,5,1,4,2,4,1,12,10.9,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
25,25,25,2022-02-14,Maryland,@,Iowa,REG (Conf),W 81-69,*,28,3,8,.375,0,2,.000,3,6,.500,.375,3,4,.750,4,4,8,1,1,0,2,2,9,7.1,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
26,26,26,2022-02-17,Maryland,,Ohio State,REG (Conf),W 77-72,*,37,2,3,.667,0,1,.000,2,2,1.000,.667,0,0,,0,5,5,3,4,2,4,3,4,6.5,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
27,27,27,2022-02-20,Maryland,@,Michigan,REG (Conf),L 59-71,*,31,4,10,.400,1,3,.333,3,7,.429,.450,2,2,1.000,2,2,4,2,3,1,2,4,11,9.1,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
28,28,28,2022-02-25,Maryland,,Indiana,REG (Conf),W 67-64,*,36,5,10,.500,2,3,.667,3,7,.429,.600,0,0,,0,2,2,3,3,0,1,4,12,10.1,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
29,29,29,2022-03-04,Maryland,,Indiana,CTOURN,L 51-62,*,24,2,9,.222,0,3,.000,2,6,.333,.222,0,0,,1,3,4,0,1,0,1,2,4,-0.7,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
30,30,30,2022-03-18,Maryland,,Delaware,ROUND-64,W 102-71,,26,2,5,.400,0,1,.000,2,4,.500,.400,0,0,,2,4,6,4,1,0,3,1,4,4.3,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
31,31,31,2022-03-20,Maryland,,Florida Gulf Coast,ROUND-32,W 89-65,,24,2,6,.333,0,2,.000,2,4,.500,.333,4,7,.571,1,5,6,2,1,0,1,3,8,5.8,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
32,32,32,2022-03-25,Maryland,N,Stanford,ROUND-16,L 66-72,,28,4,7,.571,0,2,.000,4,5,.800,.571,2,5,.400,0,4,4,2,1,0,0,5,10,7.1,Shyanne Sellers,https://www.sports-reference.com/cbb/players/shyanne-sellers-1.html,maryland,2021-22
