ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,43,2,2021-11-12,South Carolina,@,South Dakota,REG (Non-Conf),W 72-41,,4,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
2,44,3,2021-11-17,South Carolina,,Clemson,REG (Non-Conf),W 76-45,,4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
3,45,5,2021-11-21,South Carolina,@,Oregon,REG (Non-Conf),W 80-63,,3,0,2,.000,0,2,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-1.4,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
4,46,7,2021-11-26,South Carolina,,Elon,REG (Non-Conf),W 79-38,,3,1,1,1.000,1,1,1.000,0,0,1.500,0,0,0,1,1,0,0,0,0,0,3,3.0,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
5,47,8,2021-11-29,South Carolina,,North Carolina A&T,REG (Non-Conf),W 79-42,,4,0,2,.000,0,2,.000,0,0,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
6,48,20,2022-01-27,South Carolina,,Ole Miss,REG (Conf),W 69-40,,3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
7,49,22,2022-02-03,South Carolina,,Alabama,REG (Conf),W 83-51,,4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
8,50,25,2022-02-17,South Carolina,,Auburn,REG (Conf),W 75-38,,5,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,1,0,0,0,0,0.3,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
9,51,27,2022-02-24,South Carolina,@,Texas A&M,REG (Conf),W 89-48,,4,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
10,52,32,2022-03-18,South Carolina,,Howard,ROUND-64,W 79-21,,10,2,5,.400,2,5,.400,0,0,.600,0,0,0,0,0,0,0,0,0,0,6,3.3,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
11,53,33,2022-03-20,South Carolina,,Miami (FL),ROUND-32,W 49-33,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
12,54,35,2022-03-27,South Carolina,N,Creighton,ROUND-8,W 80-50,,3,0,1,.000,0,1,.000,0,0,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
13,55,37,2022-04-03,South Carolina,N,Connecticut,NATIONAL-FINAL,W 64-49,,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.0,Olivia Thompson,https://www.sports-reference.com/cbb/players/olivia-thompson-1.html,south-carolina,2021-22
