ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,1,1,2021-11-09,Appalachian State,,Lees-McRae,REG (Non-Conf),W 75-41,,3,0,0,,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,2.0,Adair Garrison,https://www.sports-reference.com/cbb/players/adair-garrison-1.html,appalachian-state,2021-22
2,2,5,2021-11-22,Appalachian State,,Winston-Salem,REG (Non-Conf),W 81-49,,2,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-1.4,Adair Garrison,https://www.sports-reference.com/cbb/players/adair-garrison-1.html,appalachian-state,2021-22
3,3,7,2021-11-28,Appalachian State,@,UNC Asheville,REG (Non-Conf),W 71-56,,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Adair Garrison,https://www.sports-reference.com/cbb/players/adair-garrison-1.html,appalachian-state,2021-22
4,4,12,2021-12-18,Appalachian State,,Old Dominion,REG (Non-Conf),L 49-85,,1,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,Adair Garrison,https://www.sports-reference.com/cbb/players/adair-garrison-1.html,appalachian-state,2021-22
5,5,25,2022-02-26,Appalachian State,,South Alabama,REG (Conf),W 72-50,,2,0,1,.000,0,1,.000,0,0,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,Adair Garrison,https://www.sports-reference.com/cbb/players/adair-garrison-1.html,appalachian-state,2021-22
