player_sr_link,player_name,school,season,pos,games,games_started,mp,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,ast_pct,tov_pct,usg_pct
https://www.sports-reference.com/cbb/players/regan-bolton-1.html,Regan Bolton,mcneese-state,2018-19,G,29,25,862,.540,.744,.176,11.6,15.0,23.7
https://www.sports-reference.com/cbb/players/callie-maddox-1.html,Callie Maddox,mcneese-state,2018-19,G,29,28,773,.515,.310,.638,14.7,18.5,30.7
https://www.sports-reference.com/cbb/players/damilola-balogun-1.html,Damilola Balogun,mcneese-state,2018-19,F,29,22,650,.482,.036,.179,7.0,16.5,20.0
https://www.sports-reference.com/cbb/players/breashlee-jones-1.html,Bre'Ashlee Jones,mcneese-state,2018-19,F,23,23,603,.478,.028,.553,15.5,25.9,25.8
https://www.sports-reference.com/cbb/players/divine-tanks-1.html,Divine Tanks,mcneese-state,2018-19,F,27,5,441,.436,.000,.355,3.7,15.8,24.9
https://www.sports-reference.com/cbb/players/maddisen-martin-1.html,Maddisen Martin,mcneese-state,2018-19,G,23,9,420,.377,.583,.119,23.1,43.4,19.1
https://www.sports-reference.com/cbb/players/jay-levy-1.html,Jay Levy,mcneese-state,2018-19,G,23,15,401,.433,.186,.571,28.4,47.0,21.4
https://www.sports-reference.com/cbb/players/sky-jasper-1.html,Sky Jasper,mcneese-state,2018-19,G,21,4,391,.348,.007,.113,11.1,14.8,22.9
https://www.sports-reference.com/cbb/players/maia-robinson-1.html,Maia Robinson,mcneese-state,2018-19,F-C,25,5,327,.359,.011,.170,0.6,17.1,19.2
https://www.sports-reference.com/cbb/players/kaylee-hughes-1.html,Kaylee Hughes,mcneese-state,2018-19,G,27,4,319,.314,.542,.083,15.5,32.5,17.7
https://www.sports-reference.com/cbb/players/jahquell-robinson-1.html,Jahquell Robinson,mcneese-state,2018-19,G,20,4,226,.222,.309,.338,23.7,33.1,26.7
https://www.sports-reference.com/cbb/players/cinthya-rivas-1.html,Cinthya Rivas,mcneese-state,2018-19,F-C,21,1,203,.246,.022,.130,7.4,19.7,15.3
https://www.sports-reference.com/cbb/players/rayah-haynes-1.html,Rayah Haynes,mcneese-state,2018-19,G,22,0,178,.427,.554,.357,22.3,32.1,27.7
