ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,8,1,2024-11-05,Northwestern State,,Champion Christian,REG (Non-Conf),W 84-33,*,24,7,17,.412,6,13,.462,1,4,.250,.588,0,0,1,5,6,2,0,0,0,1,20,14.1,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
2,9,2,2024-11-08,Northwestern State,@,Louisiana State,REG (Non-Conf),L 36-95,*,20,2,6,.333,2,6,.333,0,0,,.500,0,0,0,1,1,0,0,0,4,0,6,-1.1,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
3,10,3,2024-11-12,Northwestern State,,Arkansas Baptist,REG (Non-Conf),W 98-27,,8,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
4,11,4,2024-11-16,Northwestern State,@,Tarleton State,REG (Non-Conf),L 56-73,,16,3,8,.375,2,5,.400,1,3,.333,.500,0,0,0,1,1,1,1,0,0,0,8,5.6,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
5,12,5,2024-11-17,Northwestern State,@,Texas A&M,REG (Non-Conf),L 54-75,,21,4,9,.444,4,7,.571,0,2,.000,.667,0,0,0,3,3,0,0,1,0,0,12,8.9,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
6,13,6,2024-11-20,Northwestern State,@,North Texas,REG (Non-Conf),L 59-62,,7,1,2,.500,1,2,.500,0,0,,.750,0,0,0,1,1,1,0,0,0,0,3,3.0,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
7,14,8,2024-12-06,Northwestern State,@,Incarnate Word,REG (Conf),L 46-48,,6,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
8,15,9,2024-12-14,Northwestern State,,Central Arkansas,REG (Non-Conf),L 52-62,,10,1,7,.143,1,6,.167,0,1,.000,.214,0,0,0,1,1,0,0,0,0,1,3,-1.6,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
9,16,10,2024-12-17,Northwestern State,@,South Florida,REG (Non-Conf),L 36-71,,5,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,1,0,0,-1.7,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
10,17,12,2025-01-02,Northwestern State,,McNeese State,REG (Conf),W 70-55,,4,0,1,.000,0,1,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-0.7,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
11,18,14,2025-01-09,Northwestern State,@,Texas A&M–Corpus Christi,REG (Conf),W 46-42,,6,0,4,.000,0,4,.000,0,0,,.000,0,0,0,0,0,0,0,0,0,0,0,-2.8,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
12,19,15,2025-01-16,Northwestern State,,New Orleans,REG (Conf),W 83-66,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
13,20,16,2025-01-18,Northwestern State,,Southeastern Louisiana,REG (Conf),L 57-66,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
14,21,17,2025-01-25,Northwestern State,@,Stephen F. Austin,REG (Conf),L 65-67,,5,0,2,.000,0,2,.000,0,0,,.000,0,0,0,1,1,0,0,0,0,0,0,-1.1,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
15,22,18,2025-01-27,Northwestern State,@,Lamar,REG (Conf),L 55-59,,2,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
16,23,22,2025-02-08,Northwestern State,@,McNeese State,REG (Conf),W 80-56,,9,3,5,.600,3,5,.600,0,0,,.900,0,0,0,3,3,0,0,0,1,0,9,6.6,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
17,24,23,2025-02-13,Northwestern State,,Lamar,REG (Conf),L 46-58,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
18,25,24,2025-02-15,Northwestern State,,Stephen F. Austin,REG (Conf),L 66-68,,1,0,0,,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,1,0,-0.4,Zhane Thompson,https://www.sports-reference.com/cbb/players/zhane-thompson-1.html,northwestern-state,2024-25
