player_sr_link,player_name,school,season,pos,games,games_started,mp,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,ast_pct,tov_pct,usg_pct
https://www.sports-reference.com/cbb/players/mckynzie-fort-1.html,McKynzie Fort,san-diego-state,2016-17,G,30,30,956,.502,.101,.366,18.4,13.5,30.0
https://www.sports-reference.com/cbb/players/kymberly-ellison-1.html,Kymberly Ellison,san-diego-state,2016-17,G,30,28,760,.508,.711,.193,9.3,14.2,21.8
https://www.sports-reference.com/cbb/players/geena-gomez-1.html,Geena Gomez,san-diego-state,2016-17,G,30,21,743,.455,.493,.222,18.7,20.5,19.9
https://www.sports-reference.com/cbb/players/lexy-thorderson-1.html,Lexy Thorderson,san-diego-state,2016-17,G-F,28,18,720,.516,.787,.111,6.3,5.9,19.9
https://www.sports-reference.com/cbb/players/ariell-bostick-1.html,Ariell Bostick,san-diego-state,2016-17,G,30,10,696,.474,.191,.330,27.8,33.2,15.0
https://www.sports-reference.com/cbb/players/khalia-lark-1.html,Khalia Lark,san-diego-state,2016-17,G,21,10,544,.409,.401,.139,8.8,17.0,25.0
https://www.sports-reference.com/cbb/players/cheyenne-greenhouse-1.html,Cheyenne Greenhouse,san-diego-state,2016-17,G,29,7,447,.461,.156,.431,3.9,14.3,18.0
https://www.sports-reference.com/cbb/players/monique-terry-1.html,Monique Terry,san-diego-state,2016-17,F,28,10,344,.535,.048,.306,1.7,18.4,13.3
https://www.sports-reference.com/cbb/players/arantxa-gomez-ferrer-1.html,Arantxa Gomez Ferrer,san-diego-state,2016-17,F,28,7,322,.523,.000,.794,3.4,26.6,10.4
https://www.sports-reference.com/cbb/players/baylee-vanderdoes-1.html,Baylee Vanderdoes,san-diego-state,2016-17,F,23,9,312,.526,.000,.552,5.1,19.1,17.6
https://www.sports-reference.com/cbb/players/abby-lowe-1.html,Abby Lowe,san-diego-state,2016-17,G,15,0,79,.403,.316,.368,4.7,26.4,20.1
https://www.sports-reference.com/cbb/players/naomi-ekwedike-1.html,Naomi Ekwedike,san-diego-state,2016-17,C,9,0,63,.416,.000,.158,0.0,38.9,27.8
https://www.sports-reference.com/cbb/players/alli-brown-1.html,Alli Brown,san-diego-state,2016-17,G,9,0,39,.814,.000,1.000,25.2,21.3,12.6
