player_sr_link,player_name,school,season,pos,games,games_started,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,pprod,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_40
https://www.sports-reference.com/cbb/players/cori-woodward-1.html,Cori Woodward,san-diego,2016-17,G,29,29,982,16.1,.537,.470,.490,298,1.6,10.5,6.0,26.8,1.9,0.2,22.8,16.6,2.3,0.1,2.4,.098
https://www.sports-reference.com/cbb/players/katherine-hamilton-1.html,Katherine Hamilton,san-diego,2016-17,G,29,29,862,16.0,.453,.107,.428,287,6.7,11.1,8.9,18.0,3.4,1.0,18.0,21.1,1.4,0.5,1.8,.086
https://www.sports-reference.com/cbb/players/aubrey-ward-el-1.html,Aubrey Ward-El,san-diego,2016-17,G,29,20,832,16.7,.479,.331,.293,312,4.6,9.9,7.2,16.8,2.2,0.1,14.6,23.5,1.9,0.2,2.1,.099
https://www.sports-reference.com/cbb/players/sydney-williams-1.html,Sydney Williams,san-diego,2016-17,F,29,29,797,16.0,.431,.133,.207,288,9.5,10.8,10.2,12.3,1.2,4.4,11.8,23.9,1.3,0.2,1.5,.076
https://www.sports-reference.com/cbb/players/caroline-buhr-1.html,Caroline Buhr,san-diego,2016-17,F,26,24,592,19.2,.561,.000,.529,192,11.7,20.5,16.1,5.6,1.6,1.0,19.8,18.3,1.5,0.3,1.8,.122
https://www.sports-reference.com/cbb/players/patricia-brossmann-1.html,Patricia Brossmann,san-diego,2016-17,F,28,5,569,13.8,.504,.034,.353,143,10.1,22.8,16.4,4.5,2.8,1.2,24.9,16.6,0.5,0.5,1.0,.068
https://www.sports-reference.com/cbb/players/maya-hood-1.html,Maya Hood,san-diego,2016-17,F,9,9,260,41.2,.611,.033,.233,137,12.1,25.5,18.7,11.5,5.8,0.5,9.5,28.9,1.5,0.4,1.9,.299
https://www.sports-reference.com/cbb/players/madison-pollock-1.html,Madison Pollock,san-diego,2016-17,G,29,0,253,6.6,.367,.138,.231,54,5.2,16.0,10.5,6.6,1.2,2.8,19.1,18.0,-0.2,0.1,-0.1,-0.017
https://www.sports-reference.com/cbb/players/ana-ramos-1.html,Ana Ramos,san-diego,2016-17,G,29,0,216,14.3,.542,.364,.545,77,1.8,11.3,6.5,22.2,3.6,0.0,31.6,23.9,0.2,0.1,0.3,.057
https://www.sports-reference.com/cbb/players/tayla-hepburn-1.html,Tayla Hepburn,san-diego,2016-17,F,29,0,159,10.8,.493,.031,.563,40,4.1,17.8,10.9,9.2,1.9,2.2,28.3,17.8,0.0,0.1,0.1,.033
https://www.sports-reference.com/cbb/players/alexandria-young-1.html,Alexandria Young,san-diego,2016-17,F,23,0,123,7.8,.419,.000,.563,35,7.4,16.5,11.9,6.9,2.0,0.0,24.3,22.2,-0.1,0.0,0.0,-0.006
https://www.sports-reference.com/cbb/players/jamie-kissinger-1.html,Jamie Kissinger,san-diego,2016-17,G,19,0,74,15.3,.399,.846,.077,36,1.8,11.0,6.3,7.4,2.4,1.6,6.9,39.9,0.0,0.0,0.1,.038
https://www.sports-reference.com/cbb/players/alexandra-hagen-1.html,Alexandra Hagen,san-diego,2016-17,G,9,0,43,2.3,.316,.167,.667,7,9.1,12.6,10.8,4.3,1.4,0.0,27.5,12.9,0.0,0.0,0.0,-0.034
https://www.sports-reference.com/cbb/players/sydney-shepard-1.html,Sydney Shepard,san-diego,2016-17,G,10,0,39,17.9,.460,.636,.182,12,3.4,17.3,10.2,22.1,3.1,0.0,7.7,17.0,0.1,0.0,0.1,.130
