ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,42,1,2022-11-07,Boston University,,Northeastern,REG (Non-Conf),L 65-66,,16,0,3,.000,0,1,.000,0,2,.000,.000,0,0,,0,1,1,0,0,1,0,1,0,-1.5,Liz Shean,https://www.sports-reference.com/cbb/players/liz-shean-1.html,boston-university,2022-23
2,43,2,2022-11-13,Boston University,@,Miami (FL),REG (Non-Conf),L 46-81,,13,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,0,2,2,0,0,0,1,1,2,0.9,Liz Shean,https://www.sports-reference.com/cbb/players/liz-shean-1.html,boston-university,2022-23
3,44,3,2022-11-16,Boston University,@,UMass Lowell,REG (Non-Conf),W 63-43,*,22,0,1,.000,0,1,.000,0,0,,.000,2,2,1.000,0,2,2,4,0,1,1,1,2,4.0,Liz Shean,https://www.sports-reference.com/cbb/players/liz-shean-1.html,boston-university,2022-23
4,45,4,2022-11-19,Boston University,,Hartford,REG (Non-Conf),W 73-45,,14,1,1,1.000,0,0,,1,1,1.000,1.000,0,0,,1,4,5,1,0,0,2,2,2,1.5,Liz Shean,https://www.sports-reference.com/cbb/players/liz-shean-1.html,boston-university,2022-23
5,46,5,2022-11-23,Boston University,,St. Francis Brooklyn,REG (Non-Conf),W 72-61,,15,1,1,1.000,1,1,1.000,0,0,,1.500,0,0,,0,1,1,1,1,0,0,0,3,4.7,Liz Shean,https://www.sports-reference.com/cbb/players/liz-shean-1.html,boston-university,2022-23
6,47,6,2022-11-27,Boston University,@,New Hampshire,REG (Non-Conf),W 78-42,,14,2,5,.400,0,2,.000,2,3,.667,.400,0,0,,0,3,3,0,1,0,0,1,4,2.8,Liz Shean,https://www.sports-reference.com/cbb/players/liz-shean-1.html,boston-university,2022-23
7,48,7,2022-12-01,Boston University,@,Saint Joseph's,REG (Non-Conf),L 61-65,,14,0,2,.000,0,2,.000,0,0,,.000,0,0,,0,0,0,0,0,0,1,1,0,-2.8,Liz Shean,https://www.sports-reference.com/cbb/players/liz-shean-1.html,boston-university,2022-23
8,49,8,2022-12-04,Boston University,@,Boston College,REG (Non-Conf),L 80-90,,22,5,7,.714,5,6,.833,0,1,.000,1.071,2,2,1.000,2,2,4,1,0,0,1,3,17,14.6,Liz Shean,https://www.sports-reference.com/cbb/players/liz-shean-1.html,boston-university,2022-23
9,50,9,2022-12-07,Boston University,,Merrimack,REG (Non-Conf),W 73-65,,21,3,5,.600,3,5,.600,0,0,,.900,2,2,1.000,0,1,1,2,0,0,2,0,11,8.4,Liz Shean,https://www.sports-reference.com/cbb/players/liz-shean-1.html,boston-university,2022-23
10,51,10,2022-12-13,Boston University,@,Yale,REG (Non-Conf),L 46-58,,15,1,7,.143,0,3,.000,1,4,.250,.143,3,4,.750,0,0,0,0,1,0,0,2,5,0.3,Liz Shean,https://www.sports-reference.com/cbb/players/liz-shean-1.html,boston-university,2022-23
