ranker,player_game_num_career,team_game_num_season,date,team_name_abbr,game_location,opp_name_abbr,game_type,game_result,is_starter,mp,fg,fga,fg_pct,fg3,fg3a,fg2,fg2a,fg2_pct,efg_pct,ft,fta,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,player_name,player_sr_link,school,season
1,26,1,2022-11-07,San Diego,,Biola,REG (Non-Conf),W 75-47,,7,0,0,,0,0,0,0,,,0,0,0,1,1,0,0,0,1,2,0,-1.5,Claire Gallagher,https://www.sports-reference.com/cbb/players/claire-gallagher-1.html,san-diego,2022-23
2,27,6,2022-11-25,San Diego,,Idaho State,REG (Non-Conf),W 58-57,,3,0,0,,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0.0,Claire Gallagher,https://www.sports-reference.com/cbb/players/claire-gallagher-1.html,san-diego,2022-23
3,28,7,2022-11-26,San Diego,,Arizona,REG (Non-Conf),L 60-86,,2,0,1,.000,0,0,0,1,.000,.000,0,0,0,1,1,0,0,0,1,1,0,-1.8,Claire Gallagher,https://www.sports-reference.com/cbb/players/claire-gallagher-1.html,san-diego,2022-23
